"Conventional","Bias-Corrected","Robust","","","Conventional","Bias-Corrected","Robust","",""
1,1,1,1,1,0.833162801204948,0.833162801204948,0.990321929315997,1.22054818920616,0.844643809188507
0,0,0,0,1,0.743748022693879,0.743748022693879,0.832238700351726,0.937454872404213,0.660600420847692
1,1,1,1,1,0.700695826803996,0.700695826803996,0.799798546946523,0.896774300577279,0.653551308467501
1,1,1,1,1,0.810914522191109,0.810914522191109,1.01447767889392,1.0622400298886,0.627383363286205
1,1,1,1,1,0.586775525512348,0.586775525512348,0.694630065331728,0.69176517128704,0.696215700799898
1,0,1,1,1,0.689665807984885,0.689665807984885,0.794181240591997,0.943379864847683,0.780810043404789
1,1,1,1,1,0.787292939656923,0.787292939656923,0.93505575837262,0.970095140261132,0.633193223958931
1,1,1,1,1,0.725257510035355,0.725257510035355,0.886626927963122,1.38820422370004,0.739918857168847
1,1,1,1,1,0.717679112822073,0.717679112822073,0.844381674002951,0.78156770500897,0.545511385851557
1,1,1,1,1,0.87077699488771,0.87077699488771,1.03816805839036,1.02256620413137,0.62517325862287
1,1,1,1,1,0.748510668195662,0.748510668195662,0.830403006330332,0.869976052376284,0.719319896051054
1,1,1,1,1,0.746781834885405,0.746781834885405,0.85803360232937,1.02892159214306,0.707654370183598
1,1,1,1,1,0.793055150692823,0.793055150692824,0.933995361738966,0.974705120150423,0.682714353561013
1,1,1,1,1,0.924990570066941,0.924990570066941,1.08615819374841,1.57098636047309,0.722205146736993
1,1,1,1,1,0.832203359641865,0.832203359641865,1.02309876466853,0.97394073157067,0.70244110951203
1,1,1,1,1,0.967233462858493,0.967233462858493,1.1368753133763,1.23592027608585,0.966158307391561
1,1,1,1,0,0.741409203713531,0.741409203713531,0.848761227919279,0.979653290041088,0.705922286841435
1,1,1,1,1,0.75278567464843,0.75278567464843,0.903851976402707,1.19131738436439,0.769916634623025
0,0,1,1,1,0.823242188981148,0.823242188981148,0.962655308966518,1.22150566028239,0.701416820955921
1,1,1,1,1,0.728347637827794,0.728347637827794,0.860208971267373,0.812800116774821,0.708528325154901
1,1,1,1,1,0.680416402713986,0.680416402713986,0.817099265172548,0.98775816248573,0.581584452149542
1,1,1,1,1,0.75977761573498,0.75977761573498,0.913638820838219,0.810858989377178,0.709289074861872
