"Conventional","Bias-Corrected","Robust","","","Conventional","Bias-Corrected","Robust","",""
1,1,1,1,1,0.892244281573985,0.892244281573985,1.06133756659301,1.17369971558251,0.74080311476973
1,1,1,1,1,0.631679904751016,0.631679904751016,0.7253167482868,0.700921010145816,0.66018045202954
1,1,1,1,1,0.751939025858924,0.751939025858924,0.912749040054672,0.836042342869931,0.63597377887786
1,1,1,1,1,0.847359327085813,0.847359327085813,1.04168139028974,1.38025315224439,0.734152165062268
1,1,1,1,1,0.884296439503716,0.884296439503716,1.0431030291659,1.04344706291478,0.783142486033907
1,1,1,1,1,0.816766196013915,0.816766196013915,0.97640163448081,1.2811408208909,0.765488994220887
1,1,1,1,1,0.904368259014223,0.904368259014224,1.088749126494,0.843357713070626,0.599456785050332
0,0,0,0,1,1.4668363717254,1.4668363717254,1.71093801384313,1.95100894154683,0.895632569849022
1,1,1,1,1,0.758205554226497,0.758205554226497,0.890422988648547,0.929717944984554,0.673333088747771
0,0,1,1,1,0.894663080293454,0.894663080293454,1.08458403639584,1.34675206145304,0.666879758058848
1,1,1,1,1,0.67166049502022,0.67166049502022,0.788681296713901,0.889989349544536,0.69395122143525
1,1,1,1,1,0.789019484405766,0.789019484405766,0.918570306604681,0.930885444003366,0.671982676490117
1,1,1,1,1,0.720088076770725,0.720088076770725,0.861792914575051,0.858178929970772,0.674287181955728
1,1,1,1,1,0.684254376899465,0.684254376899465,0.80168952118625,0.946896458198518,0.672018881651056
1,1,1,1,1,0.974947316312563,0.974947316312563,1.11898597124321,1.18749755890028,0.683908736486975
1,1,1,1,1,0.808958308143851,0.808958308143851,0.980990805290911,1.08520285330554,0.733694569725966
1,1,1,1,1,0.841784721406691,0.841784721406691,0.988426137239192,0.885215652978067,0.683949327305973
1,1,1,1,1,0.802007566418713,0.802007566418713,0.954141557903036,1.19698138462257,0.747209512865645
1,1,1,1,1,0.834338474225828,0.834338474225828,1.02711303174658,1.48495346163129,0.744484514571211
1,1,1,1,1,0.548967129265795,0.548967129265795,0.650260071811898,0.917985964124328,0.552301267851069
1,1,1,1,1,0.797668222235292,0.797668222235292,0.967169484443233,1.10914911894425,0.884287266357355
1,1,1,1,1,0.64748797181699,0.64748797181699,0.77022265701719,0.936751244720699,0.62815239723693
1,1,1,1,1,0.655585488745423,0.655585488745423,0.764204750835537,0.775637510857078,0.604508929141645
1,1,1,1,1,0.735982039535457,0.735982039535457,0.89688679753989,1.28047712717187,0.747852611196914
1,0,0,0,1,1.14295752916975,1.14295752916975,1.30715766487585,1.48419437395962,0.917093872791921
1,1,1,1,1,0.761933483746866,0.761933483746866,0.916177199855873,0.987379544331576,0.773047342872968
1,1,1,1,1,0.669942265527119,0.669942265527119,0.787502853840002,0.999382129988601,0.657595053541407
1,1,1,1,1,0.867819726909416,0.867819726909416,1.03784275099883,1.01159304792567,0.780034295762867
0,0,0,0,0,0.62533743978405,0.62533743978405,0.731153593200593,0.676570935218589,0.603566867277523
1,1,1,1,1,0.831033243053721,0.831033243053721,0.982242492007547,0.924535218174556,0.650908872281836
1,1,1,1,1,0.795287567785824,0.795287567785824,0.959365956876483,1.22024696148293,0.783152776747597
1,1,1,1,1,1.11455709458442,1.11455709458442,1.3472347137283,1.59847902331729,0.905993641472404
1,1,1,1,1,0.647370505616514,0.647370505616514,0.751177268886198,0.793511294247031,0.688935498249791
1,1,1,1,1,0.813026187100022,0.813026187100021,0.995831636762098,1.01494401833945,0.70371899640177
1,1,1,1,1,0.761097930526118,0.761097930526118,0.908990516262011,0.986811727100444,0.627806573331105
1,1,1,1,1,0.66027847440237,0.66027847440237,0.79674835305829,0.879657647129417,0.733079349308331
1,1,1,1,1,0.709535278455395,0.709535278455395,0.857593541911703,1.02755176603016,0.64718724253674
1,1,1,1,1,0.682348162850834,0.682348162850834,0.80557288689428,0.870326012718976,0.682310565057182
1,1,1,1,1,0.752884050703835,0.752884050703835,0.93990872714047,0.785843132725881,0.619321159919726
1,1,1,1,1,0.758620655259525,0.758620655259525,0.930977134812373,1.08652676808927,0.658925344214957
1,1,1,1,1,0.944619850159552,0.944619850159552,1.06550193876954,1.0675320536108,0.755317658414214
1,1,1,1,1,0.760060026308366,0.760060026308366,0.885677560612368,1.12647433852826,0.625070581110106
1,1,1,1,1,0.689187934832888,0.689187934832888,0.82179119800559,0.878569186265872,0.613728184563894
1,1,1,1,1,0.575349856712951,0.575349856712951,0.688640570915908,0.921665149908824,0.568546355331069
1,1,1,1,1,0.641996974823173,0.641996974823173,0.759510576493543,1.02708769980927,0.64214737140516
1,1,1,1,1,0.734759943189354,0.734759943189355,0.87776534125766,0.95400460517558,0.749664141869697
1,1,1,1,1,0.802860974060035,0.802860974060035,0.925547996039208,0.991392582354802,0.694088739310818
1,1,1,1,1,0.849253589657105,0.849253589657105,1.01152297015003,1.2161554197938,0.610570419702056
1,1,1,1,1,0.848662180102244,0.848662180102244,1.01942871970149,1.05098137579936,0.818179946824453
1,1,1,1,1,0.932994513537615,0.932994513537615,1.14266703584883,1.09539919159028,0.628421824020753
1,1,1,1,1,0.806903261866161,0.806903261866161,0.965744890356602,1.23860039061093,0.94314303219545
1,1,1,1,1,0.938153080925953,0.938153080925953,1.15996755537429,1.31607438963329,0.652149223148368
1,1,1,1,1,1.06395229455512,1.06395229455512,1.29183904353721,1.60400903783732,1.04655157573275
1,0,1,1,1,0.817636790479911,0.817636790479911,0.948163091769911,1.15005305326452,0.74339443195575
0,0,0,1,0,0.874946246467036,0.874946246467036,1.05214671020503,1.03352335199053,0.759399333111075
1,1,1,1,1,0.741315252514678,0.741315252514678,0.872039362837663,0.807566944818063,0.668835372946296
1,1,1,1,1,0.74132668613909,0.74132668613909,0.886237703226233,0.967801657578348,0.646955812925414
1,1,1,1,1,0.811160259406381,0.811160259406381,0.991859554934027,1.08254530555648,0.780803161526222
1,1,1,1,1,0.867424502968,0.867424502968,1.03475945754684,0.882413256212402,0.660959555602697
1,0,0,1,1,0.732572699874699,0.732572699874699,0.825976622123158,0.669726183801729,0.585474482806433
0,0,0,1,1,0.585007427099949,0.585007427099949,0.671132168852142,0.795025067229548,0.573612071967045
1,1,1,1,1,0.878709749765387,0.878709749765387,1.03171995551245,1.26794111479102,0.841251369933851
1,1,1,1,1,0.763903496372043,0.763903496372043,0.926161750188724,1.02855201093128,0.735834536856519
1,1,1,1,1,0.831850972164118,0.831850972164118,1.05967952713756,1.0249489295396,0.693536011409661
1,1,1,1,1,0.732946210475674,0.732946210475674,0.884262188296677,0.955020276427172,0.663660122630449
0,0,0,1,1,0.813062075617549,0.813062075617549,0.938734126995728,1.09029547464218,0.600576018153448
1,1,1,1,1,0.721394774966862,0.721394774966862,0.870548278570746,1.05475641503161,0.621663428452196
1,1,1,1,1,0.695360422741582,0.695360422741582,0.845940880729222,0.884664394686602,0.523752562253703
1,1,1,1,1,0.921007019317678,0.921007019317678,1.07348228666442,0.954892908358845,0.665028084954945
1,1,1,1,1,0.820863993106987,0.820863993106987,0.938364674000303,1.01200573615945,0.653590415047644
1,1,1,1,1,0.750822942931352,0.750822942931352,0.862597043048332,0.865694153546793,0.651109090254469
0,0,0,1,1,0.690148986189942,0.690148986189942,0.808853202039627,0.818090297703555,0.714604981593275
1,1,1,1,1,0.686539875151632,0.686539875151632,0.830236077423878,0.794992178889698,0.626576775106379
1,1,1,1,1,0.700077606621917,0.700077606621917,0.84335497692465,1.16723885674891,0.552581402717306
1,1,1,1,1,0.948879652245973,0.948879652245973,1.13201667121284,1.1465766650338,0.858123971908316
1,1,1,1,1,0.733662365276386,0.733662365276386,0.88806982181335,1.07347775719828,0.668093110486999
1,1,1,1,1,0.910951724313362,0.910951724313362,1.11902641400856,1.37028414790914,0.758926116957591
1,1,1,1,1,0.704205543617577,0.704205543617577,0.828723659268888,0.95174699785965,0.729507477265179
0,0,0,0,1,0.876746961714274,0.876746961714274,0.989043780987113,1.09676501405683,0.594314452990451
1,1,1,1,1,0.606481163087266,0.606481163087266,0.719470510672928,0.86301245004756,0.62773308550947
0,0,0,1,1,0.984539483952026,0.984539483952026,1.20683493047185,1.27397522118856,0.770711151030078
1,1,1,1,1,0.664018967762477,0.664018967762477,0.772995319681201,0.932521323053073,0.584844788682256
0,0,0,1,1,0.623189991621089,0.623189991621089,0.698792275830977,0.724862450032698,0.549083032556856
1,0,1,1,1,0.758598531943843,0.758598531943843,0.875676543309872,1.25062035306412,0.645794159306172
1,0,1,1,1,0.649826124251292,0.649826124251292,0.7405464133468,0.77720381962053,0.74395149744083
1,1,1,1,1,0.725837807089623,0.725837807089623,0.870070794698154,1.05692318044707,0.643461921222693
1,0,1,1,1,0.885841372584249,0.885841372584249,1.05358829427228,1.39327538056587,0.78923749103722
1,1,1,1,1,0.88409419725291,0.88409419725291,1.07391722856464,1.09290955116709,0.71934147433953
1,1,1,1,1,0.920614603043649,0.920614603043649,1.10380555225111,1.12498315064715,0.648517170780317
1,1,1,1,1,0.894994338883395,0.894994338883395,1.064527117733,1.19137424697817,0.611655037836301
1,1,1,1,1,1.07795321864609,1.07795321864609,1.26951174936399,1.01439398714118,0.761714905568707
1,1,1,1,1,0.679623539654014,0.679623539654014,0.774925909279541,0.94446681242684,0.638967108505602
1,1,1,1,1,0.813291520675567,0.813291520675567,0.983480799325128,1.26666079444616,0.808004122901128
1,1,1,1,1,0.710437105802656,0.710437105802656,0.850764036963123,0.857526497642356,0.645181353622123
1,1,1,1,1,0.997724040182701,0.997724040182701,1.21475228067792,1.54170974632522,0.789774735290133
1,1,1,1,1,0.702804848362715,0.702804848362715,0.836400887588136,0.90463554689165,0.601540101896939
1,1,1,1,1,0.833944585286496,0.833944585286496,1.01515521267074,1.2324687538154,0.665523302806149
0,0,1,1,1,0.599362767063355,0.599362767063355,0.712301124617943,0.744533212676749,0.607296770084777
1,1,1,1,1,0.773215296792874,0.773215296792874,0.951674043594896,1.05595229348242,0.720278978759296
1,1,1,1,1,0.644480941287453,0.644480941287453,0.753294025865152,0.911704090921718,0.572692025259935
1,1,1,1,1,0.865359660423695,0.865359660423695,1.05389621321567,1.00569588335886,0.748339980424017
1,1,1,1,1,0.720935778361275,0.720935778361275,0.82975503101878,0.958756451539775,0.584869586086238
1,1,1,1,1,0.555766494528316,0.555766494528316,0.652315204717629,0.672663166019324,0.617102309536761
1,1,1,1,1,0.753444597767924,0.753444597767924,0.899056878554855,0.789414013119386,0.652075206521883
1,1,1,1,1,0.684336559018525,0.684336559018525,0.776353349240301,0.872464120627096,0.656444509354552
1,1,1,1,1,0.692806084098602,0.692806084098602,0.838776409996612,0.962916013748604,0.695721721662797
1,1,1,1,1,0.820758426594782,0.820758426594782,1.01225982292945,1.1155400548236,0.713372782185474
1,1,1,1,1,0.705070721677294,0.705070721677294,0.834473060562297,0.835711616056076,0.712892040538204
1,1,1,1,1,0.764363013146678,0.764363013146678,0.924828336240237,1.05254697848518,0.611004110113344
1,1,1,1,1,0.570340805574947,0.570340805574947,0.680943846018163,0.685177201123647,0.566550385804953
1,1,1,1,1,0.901495512151901,0.9014955121519,1.0711191521373,1.01022543758832,0.714454304269033
1,1,1,1,1,0.666428621386251,0.666428621386251,0.780432601634683,0.712256694632317,0.585106089994266
1,1,1,1,1,0.645095346932593,0.645095346932593,0.752246484096863,0.77623688831569,0.572985296228635
1,1,1,1,1,0.899118538469231,0.899118538469231,1.02435015180076,1.00812047984881,0.655792691383227
1,1,1,1,1,0.714071021723088,0.714071021723088,0.838588472372887,0.838159349455494,0.832153624556483
1,1,1,1,1,1.00184100356918,1.00184100356918,1.22981429754348,1.04225951591644,0.829655374051706
1,1,1,1,1,0.678641761113782,0.678641761113782,0.805015621092607,0.823574828937372,0.615009465715788
1,1,1,1,1,1.1765889347431,1.1765889347431,1.33242042209565,1.34138796934901,0.913981050641636
1,1,1,1,1,0.693546979613974,0.693546979613974,0.843581350798227,1.04998217220059,0.626399866805773
1,1,1,1,1,0.808945688232134,0.808945688232134,0.979592713952996,1.1396717781603,0.736528947505401
0,0,0,1,1,0.620678239235938,0.620678239235938,0.72670848808368,0.80328220090825,0.581877447808599
0,0,0,0,0,0.604641366418178,0.604641366418178,0.674970319229583,0.73803307159364,0.573576458825845
1,1,1,1,1,0.687154705714722,0.687154705714722,0.827203841087348,1.11079681868162,0.64485488216328
1,1,1,1,1,0.632607006037574,0.632607006037574,0.7529634457621,0.782961277262629,0.595942342941291
0,0,1,1,1,0.918572880692023,0.918572880692023,1.10374291486039,1.33359974385132,0.756878139826932
1,1,1,1,1,0.75793056704095,0.75793056704095,0.903096212558316,0.8505465398852,0.672007228193474
1,1,1,1,1,0.835788072959061,0.835788072959061,0.979670213967213,1.00354621108745,0.721224617468671
1,1,1,1,1,0.697399421509155,0.697399421509155,0.862264511151426,0.964911706659648,0.598521826115777
1,1,1,1,1,1.04979002738377,1.04979002738377,1.26916351449486,1.34757307639402,0.541662563602523
1,1,1,1,1,0.575097407604346,0.575097407604346,0.679370014548244,0.953455983768206,0.656326814765267
1,1,1,1,1,0.986685028455794,0.986685028455794,1.19723489704775,1.36512066028228,0.791885141381596
1,0,1,1,1,0.564714863806909,0.564714863806909,0.64369728472942,0.861977877081373,0.569278760832592
1,1,1,1,1,0.646226763098257,0.646226763098257,0.758713550619196,0.830058015392558,0.629091733508592
1,0,1,1,1,0.841283788514792,0.841283788514792,0.959076340691679,1.22126828937813,0.749000707856392
1,1,1,1,1,0.863054371242741,0.863054371242741,1.06170385197201,1.2540768635545,0.652385851229892
1,1,1,1,1,0.64915107946744,0.64915107946744,0.763434495427959,0.892905454611695,0.579832120805657
1,1,1,1,1,0.528583340135118,0.528583340135118,0.620648825887895,0.905542704296469,0.619931814498371
1,1,1,1,1,0.561078425661998,0.561078425661998,0.679929393631851,0.781146642406994,0.604986516658913
1,1,1,1,1,0.736681748609977,0.736681748609977,0.880248562451847,0.932620643185985,0.585505012471137
1,1,1,1,1,0.918398269188942,0.918398269188942,1.10599121221275,1.14125732672572,0.665900465020798
1,1,1,1,1,1.03520648066568,1.03520648066568,1.22297818294732,1.29575022210511,0.819154288689306
1,1,1,1,1,0.645354890964416,0.645354890964416,0.77875464376073,0.959666374038545,0.637021324544156
1,1,1,1,1,0.726886559661527,0.726886559661527,0.910501754113997,1.0643568881979,0.649550897785159
1,1,1,1,1,0.765169974913149,0.765169974913149,0.907268564468464,0.866390971618839,0.697174233580048
1,1,1,1,1,0.737694609787599,0.737694609787599,0.903895031386359,1.19525787375445,0.712152506510548
1,1,1,1,1,0.95186660688471,0.95186660688471,1.18234353539104,1.33006676066072,0.766246385917832
1,1,1,1,1,0.690457525939087,0.690457525939087,0.825631007514183,0.796350475291853,0.717787239045376
1,1,1,1,1,0.559371837939333,0.559371837939333,0.66178643369456,0.808335999636978,0.592804697618651
1,1,1,1,1,0.618362503689413,0.618362503689413,0.709838920739304,0.942519028990236,0.605485292226581
1,1,1,1,1,0.607292132365097,0.607292132365097,0.724137681248192,0.844260758002204,0.64121769681619
1,1,1,1,1,0.805721980136719,0.805721980136719,0.954012841489945,1.40850923996679,0.784072972535728
1,1,1,1,1,1.04256697565119,1.04256697565119,1.23370788037371,1.22536634418844,0.792000190278408
0,0,0,0,0,0.867991454498716,0.867991454498716,0.935760722791803,1.01161258944241,0.904783738156442
1,1,1,1,1,0.591849685156414,0.591849685156414,0.695888445627215,0.802790242028935,0.572402449614259
1,0,1,1,1,0.721833049203417,0.721833049203417,0.829222008826013,0.73631834638115,0.620997639805981
1,1,1,1,1,0.822712915374692,0.822712915374691,0.986012927672647,1.35517111309792,0.684606364349103
1,1,1,1,1,0.80295805099316,0.80295805099316,0.970988048888054,0.964428307185539,0.654058453726695
1,1,1,1,1,0.597055492115293,0.597055492115293,0.707756283419501,0.854685913618561,0.567420265971613
1,1,1,1,1,0.927010159788065,0.927010159788065,1.14947911056436,1.12763480813745,0.847131117128683
1,1,1,1,1,0.842957411326794,0.842957411326794,1.0107280797597,0.91642837451605,0.66481610795272
1,1,1,1,1,0.884267731681952,0.884267731681952,1.09075766674456,1.06662635530731,0.722402798631788
1,1,1,1,1,0.839316721710378,0.839316721710378,1.00507425519078,1.29454890759891,0.737151029024315
1,1,1,1,1,1.27375683384863,1.27375683384863,1.57902953919084,2.25189691274047,0.917678775623816
1,1,1,1,1,0.694559420494884,0.694559420494884,0.840132167286656,0.712971829050043,0.614519160889621
1,1,1,1,1,0.977238554661448,0.977238554661448,1.16789192507835,1.06809611950239,0.676554969278061
1,1,1,1,1,0.930255976889624,0.930255976889624,1.09564671110046,1.37591615949831,0.73391893705779
1,1,1,1,1,0.633427922611381,0.633427922611381,0.742212980356642,0.949008607029263,0.72055247337665
1,1,1,1,1,0.499954741064233,0.499954741064233,0.605408659024022,0.675624259395823,0.503426100648849
1,1,1,1,1,0.733295007818671,0.733295007818671,0.893631385406156,0.993235973505727,0.602428525847338
1,1,1,1,1,0.819505377007827,0.819505377007827,0.97541614943487,1.27903744025708,0.717424671590796
1,0,1,1,0,0.604864367141737,0.604864367141737,0.724368252236068,0.927713767621434,0.546318635137547
1,1,1,1,1,0.798477948561643,0.798477948561643,0.939430926062938,1.27817079187886,0.761806866198297
1,1,1,1,1,0.6647353435047,0.6647353435047,0.792911600673433,0.990035454180078,0.599074798851433
1,1,1,1,1,0.679412820574077,0.679412820574078,0.761175614522284,0.700883130061685,0.553004615125974
1,1,1,1,1,0.717881365555981,0.717881365555981,0.872323085031118,0.844136773556693,0.741696522979076
1,1,1,1,1,0.733311783981073,0.733311783981073,0.88898288564561,1.19169708100108,0.824445675366254
1,0,1,1,1,0.813466984698654,0.813466984698654,0.954914226562404,1.1092795529287,0.662609740813344
1,1,1,1,1,0.78168985272676,0.78168985272676,0.901379917078244,1.0691149494172,0.563533516555666
1,1,1,1,1,0.769595784325693,0.769595784325693,0.918177082899027,1.02533994514972,0.726152588816255
0,0,1,1,1,0.710943233968061,0.710943233968061,0.84434187453617,0.925354683107418,0.738368623406938
1,1,1,1,1,0.632819626660859,0.632819626660859,0.766629933352099,0.790084338586937,0.592782581664339
1,1,1,1,1,0.728561509377827,0.728561509377827,0.846911867464761,1.2317489912278,0.687199143738818
1,1,1,1,1,0.68638382855766,0.68638382855766,0.813281582493369,0.872650830395582,0.627808423088746
1,1,1,1,1,0.677762417659429,0.677762417659429,0.816341405478834,0.860298866799805,0.559796198021928
1,1,1,1,1,0.742563569477953,0.742563569477953,0.916765869420948,0.705504848848306,0.619045307594999
1,1,1,1,1,0.739454159786326,0.739454159786326,0.885085115742644,1.12400190078433,0.596045025301239
1,0,1,1,1,0.858809954741646,0.858809954741646,1.03311499243898,0.8119817221981,0.733990810754227
0,0,0,0,1,0.972541070019863,0.972541070019863,1.12937057390963,1.13704286120939,0.67626400907135
1,1,1,1,1,0.678511767910375,0.678511767910375,0.811573830476427,1.26706069563984,0.584287204846457
1,1,1,1,1,0.72260616388964,0.72260616388964,0.863732085185572,1.12159984077394,0.788463464698387
1,1,1,1,1,0.804810020938304,0.804810020938304,0.964299142919966,0.8083192294239,0.658312828162019
1,1,1,1,1,0.628452943226387,0.628452943226387,0.733228903308027,0.800371836865934,0.559112376016064
0,0,0,1,1,1.15983593751083,1.15983593751083,1.29843117434435,1.44724763726758,0.774287382687152
1,0,1,1,1,1.09839680097876,1.09839680097876,1.22964154167645,1.16228866365822,0.648902705289979
1,1,1,1,1,0.774167789878605,0.774167789878605,0.903810510796327,0.907005206379749,0.680107058797006
1,1,1,1,1,0.704727970507337,0.704727970507337,0.817150149703945,0.880110292760697,0.577329690201477
1,1,1,1,1,0.570637401136885,0.570637401136885,0.677240477355114,0.68017360820116,0.516521006020016
1,1,1,1,1,0.757177665339065,0.757177665339065,0.878306676217382,1.15924227345379,0.626856622405853
0,0,0,0,1,0.806381642891714,0.806381642891714,0.915002807720751,1.19330660010598,0.810315736478119
1,1,1,1,1,0.726195921276513,0.726195921276513,0.859691015267735,1.32652302124063,0.561107717904112
0,0,1,0,1,0.646214035356841,0.646214035356842,0.750293222105948,0.960733001962963,0.721791974189196
1,1,1,1,1,0.848160454282997,0.848160454282997,1.0342081314251,1.26394075617246,0.77599412505472
1,1,1,1,1,0.726246439065864,0.726246439065864,0.868041570583983,1.04535885227082,0.610940145204303
0,0,0,0,0,0.611189596052965,0.611189596052965,0.727242554376531,1.01212309106381,0.675657791267565
1,1,1,1,1,0.567526779333727,0.567526779333727,0.654012161222395,0.82133536493173,0.606994761264342
1,1,1,1,1,0.950989467490477,0.950989467490477,1.13511836183397,1.47781844594001,0.800139546391322
1,1,1,1,1,0.864712167117616,0.864712167117616,0.995079183189393,1.28429566078212,0.708749231227553
1,1,1,1,1,0.600995970398127,0.600995970398127,0.711478747112531,0.734283271140997,0.526180191291952
1,1,1,1,1,0.647475969391378,0.647475969391379,0.758911815708308,1.00099689454174,0.672967799501814
1,0,0,1,1,0.709460723543869,0.709460723543869,0.782430113210647,0.861456758343863,0.522868508474214
1,1,1,1,1,0.743008299697168,0.743008299697168,0.905095637584794,1.24630257082843,0.685697779305414
1,1,1,1,1,0.833232857009694,0.833232857009694,0.944145487224235,1.21606723505933,0.777225396548446
1,1,1,1,1,0.586440159209041,0.586440159209041,0.69500407410575,0.91543086927226,0.595111098699737
1,1,1,1,1,0.749949900469913,0.749949900469913,0.89430674929967,1.10985070427089,0.592419430286638
0,0,1,1,0,0.874792223824308,0.874792223824308,1.06782369921898,1.10705245462478,0.709818951291726
1,1,1,1,1,0.725823690853165,0.725823690853165,0.868896510189079,0.888349220340595,0.576454510916263
1,1,1,1,1,0.805185183428675,0.805185183428675,0.963084957037028,0.90147704146111,0.684452474868284
1,0,1,1,1,0.648574734140012,0.648574734140012,0.755778110667858,0.609336754248875,0.574290591541698
1,1,1,1,1,0.624488976830651,0.624488976830651,0.754163980159963,1.04691819266717,0.696230723436593
1,1,1,1,1,0.912120928536823,0.912120928536823,1.10203058839082,1.00114602928512,0.752905042032939
1,1,1,1,1,0.952687981080141,0.952687981080141,1.15174567733923,1.15279662025297,0.734929366608348
1,1,1,1,1,0.62143298212432,0.62143298212432,0.743972522517346,0.831983297963195,0.603196258053516
1,1,1,1,1,0.515571666625844,0.515571666625844,0.621720886402267,0.630912925046263,0.550281309975107
1,1,1,1,1,0.804706258477279,0.804706258477279,0.969336035626955,1.02246807846516,0.547994011521153
1,1,1,1,1,0.68579164180783,0.68579164180783,0.775044542026809,0.896257663485821,0.722967427733199
1,1,1,1,1,0.912774937404444,0.912774937404444,1.10031342848908,1.05805398659098,0.831897753622546
1,1,1,1,1,0.80003523726898,0.80003523726898,0.967598008305291,1.11356583737467,0.698847892749118
1,1,1,1,1,0.709095697676892,0.709095697676892,0.844527764733473,1.08553521925824,0.600810131497792
1,1,1,1,1,0.81534512016444,0.81534512016444,0.93987667883942,1.0206100023101,0.750643835627155
1,0,1,1,1,0.739684854005066,0.739684854005066,0.827267672999028,0.73052738116409,0.576054973557301
1,1,1,1,1,0.606421130523446,0.606421130523446,0.740716254776805,0.759919374418255,0.588763010201636
1,1,1,1,1,0.578287149303599,0.578287149303599,0.665224694381791,0.704498240864105,0.599597384327753
1,1,1,1,1,0.775437815171235,0.775437815171235,0.920526114418453,1.11336627139145,0.71206821500144
1,1,1,1,1,0.762740242110253,0.762740242110253,0.934219612610925,1.02646184072621,0.682993442721886
1,1,1,1,1,0.692910775004512,0.692910775004512,0.801297976774209,0.905151693456121,0.638296924861462
1,1,1,1,1,0.679080490613181,0.679080490613181,0.817821930049491,1.16222921820092,0.627917747185331
1,1,1,1,1,0.723594334517457,0.723594334517457,0.881407655863804,1.00069670077806,0.722370091373564
0,0,0,1,1,0.820174455239646,0.820174455239646,0.943248161283042,0.900788117766652,0.677368882790152
1,1,1,1,1,0.886289299207061,0.886289299207061,1.00729948788743,1.09049088244657,0.730093541000865
