"Conventional","Bias-Corrected","Robust","","","Conventional","Bias-Corrected","Robust","",""
1,1,1,1,1,0.862541930598796,0.862541930598796,1.0329477979531,1.06097173661909,0.78262424134387
0,0,0,0,1,0.63076363908419,0.63076363908419,0.736579083003222,0.682761960359797,0.609263158832582
1,1,1,1,1,0.839895339328565,0.839895339328565,0.989854363264932,0.985108270826022,0.679152699720544
1,1,1,1,1,0.803583258063325,0.803583258063325,0.964070648829018,1.18274462271657,0.786670170181878
1,1,1,1,1,1.11475017680721,1.11475017680721,1.34946622607632,1.62300061164059,0.896725432682333
1,1,1,1,1,0.649511698130848,0.649511698130848,0.752478994025468,0.82769183843892,0.693337981383035
1,1,1,1,1,0.812544239566701,0.812544239566701,0.994464019839525,1.03776873700832,0.671287330182219
1,1,1,1,1,0.762938291285392,0.762938291285392,0.90903077863812,1.02277451966889,0.639327710702696
1,1,1,1,1,0.659606841295945,0.659606841295945,0.794870419608121,0.932233570285148,0.693651142413914
1,1,1,1,1,0.717638757865967,0.717638757865967,0.861478485161836,1.04640853275269,0.647440505039138
1,1,1,1,1,0.685516265451772,0.685516265451772,0.808108002344448,0.893914689002897,0.620642644561995
1,1,1,1,1,0.752434483030509,0.752434483030509,0.938605207973561,0.794040769103355,0.617472847731216
1,1,1,1,1,0.754181438506233,0.754181438506233,0.922334480475862,0.979890539055174,0.694928798338848
1,1,1,1,1,0.937181685749373,0.937181685749373,1.06170084489273,1.05343655717884,0.744681941206884
1,1,1,1,1,0.76383420048822,0.76383420048822,0.887444685360571,1.12723810644025,0.594796096242737
1,1,1,1,1,0.690513294707348,0.690513294707348,0.81309859414691,0.80853528628963,0.616833304495028
1,1,1,1,1,0.567906693036178,0.567906693036178,0.674775506544874,0.876089854900409,0.533380403605424
1,1,1,1,1,0.644733722201362,0.644733722201362,0.759561302376026,1.00562158609974,0.639689673303623
1,1,1,1,1,0.732958697757659,0.732958697757659,0.877719245723934,0.948710801057063,0.702509868553074
1,1,1,1,1,0.792827622499942,0.792827622499942,0.917417823138951,0.962528310994589,0.678948908466313
1,1,1,1,1,0.835020653400112,0.835020653400112,1.00230012996487,1.15650005333811,0.60192651698102
1,1,1,1,1,0.842711383380161,0.842711383380162,1.01765409667655,1.07865295771219,0.811350565304462
1,1,1,1,1,0.935980087529613,0.935980087529613,1.14530409644234,1.18117224338076,0.629055982232303
1,1,1,1,1,0.810799090744104,0.810799090744104,0.973761686481437,1.26401879904569,0.937667644842638
1,1,1,1,1,0.919554776727388,0.919554776727388,1.13957495445169,1.24167922781889,0.652333730481428
1,1,1,1,1,1.05987681451469,1.05987681451469,1.29014122202693,1.56795994853389,1.04376917728154
1,0,1,1,1,0.822133395713887,0.822133395713887,0.952331677891334,1.11306353715363,0.73013273448839
0,0,0,0,0,0.865120511696528,0.865120511696528,1.03692012673131,0.961378977001947,0.756698912809524
1,1,1,1,1,0.746069460384135,0.746069460384135,0.873683637499916,0.87014751305291,0.682047892011185
1,1,1,1,1,0.747603317629063,0.747603317629063,0.889083630671094,1.01370383276535,0.663629401344148
1,1,1,1,1,0.821792892238678,0.821792892238678,1.00686678559215,1.16741793422708,0.785192605750345
1,1,1,1,1,0.857613903935338,0.857613903935338,1.02540714289687,0.876655806427435,0.665678641439177
1,0,0,1,1,0.740075718337541,0.740075718337541,0.830942181815105,0.699842073550241,0.594119576090102
1,0,0,1,1,0.590906351430087,0.590906351430087,0.672682624766373,0.773743068500216,0.578442880393728
1,1,1,1,1,0.852317457663036,0.852317457663036,1.00698457152399,1.24143898183379,0.83506538859181
1,1,1,1,1,0.719732434722582,0.719732434722582,0.869062015136107,1.07362335210017,0.656231166644572
1,1,1,1,1,0.828171292203366,0.828171292203366,1.05980990979442,1.11212010459866,0.697682912673297
1,1,1,1,1,0.736200545764569,0.736200545764569,0.885679385618337,0.967142261624607,0.665340480600848
0,0,0,1,1,0.790025981411819,0.790025981411819,0.922155030361144,1.03399655429809,0.599925743076402
1,1,1,1,1,0.723257466421586,0.723257466421586,0.876885451173626,1.11065532014397,0.615257585425944
1,1,1,1,1,0.695046671054086,0.695046671054086,0.842203136027823,0.906413353644278,0.497980023426501
1,1,1,1,1,0.92063005311371,0.92063005311371,1.07468376780897,0.84657507968174,0.642294025110848
1,1,1,1,1,0.808493958517677,0.808493958517677,0.930997896639909,0.958269781670154,0.631033900577988
1,1,1,1,1,0.762242263937547,0.762242263937547,0.868446580549074,0.880076179376582,0.599264235336262
0,0,0,1,1,0.699001739374277,0.699001739374277,0.815939786315864,0.860077743862285,0.725922432689429
1,1,1,1,1,0.69194509921011,0.69194509921011,0.841229698569421,0.743826405643335,0.669130936338496
1,1,1,1,1,0.716401303224413,0.716401303224413,0.863521427697165,1.22696812740591,0.571993999809709
1,1,1,1,1,0.960422469314015,0.960422469314015,1.13763130792985,1.14036335530812,0.820732085929448
1,1,1,1,1,0.715046830904688,0.715046830904688,0.873908159680155,1.09427151077988,0.676041956197781
1,1,1,1,1,0.902903220850136,0.902903220850136,1.10898806564892,1.33579252183428,0.767989938059458
1,1,1,1,1,0.710596774980172,0.710596774980172,0.832652459704896,0.916282980696175,0.740036796266313
0,0,0,0,1,0.888879936373324,0.888879936373324,0.997231354051557,1.12906944306652,0.610170204640994
1,1,1,1,1,0.598337588357529,0.598337588357529,0.707821905458305,0.83794638575783,0.673274867982042
0,0,0,1,1,0.961230381677147,0.961230381677147,1.18673252141491,1.27594724646127,0.692097523784643
1,1,1,1,1,0.667897005045747,0.667897005045747,0.77591679986261,0.94695369345788,0.624740190637638
0,0,0,1,1,0.625264326730133,0.625264326730133,0.700526491034211,0.69772383532367,0.561103226145225
1,0,1,1,1,0.747365214667618,0.747365214667618,0.868190162949873,1.21813614591501,0.644340645152379
1,0,1,1,1,0.648593134974151,0.648593134974151,0.740477873366787,0.764702102131153,0.740697602290297
1,1,1,1,1,0.703016923082232,0.703016923082232,0.842846348354992,1.0911078426471,0.639686235404339
1,1,1,1,1,0.891393827141126,0.891393827141126,1.05556179590408,1.45811420407122,0.738437022806713
1,1,1,1,1,0.886623672126303,0.886623672126303,1.07144255408667,0.990279185670934,0.746408441021765
1,1,1,1,1,0.938187031271031,0.938187031271031,1.12159475059904,1.03782195195789,0.642380728861397
1,1,1,1,1,0.887817805996045,0.887817805996045,1.05764610663372,1.15162759213371,0.603423223379415
1,1,1,1,1,1.08808622277457,1.08808622277457,1.27609618481483,1.02670842016908,0.746457428548388
1,1,1,1,1,0.666609427576156,0.666609427576156,0.76618440520002,0.93577775052201,0.648214860545343
1,1,1,1,1,0.820058009853174,0.820058009853174,0.991448841622314,1.28031150225357,0.813630856547198
1,1,1,1,1,0.714009254445963,0.714009254445963,0.856471109597672,0.913933137940002,0.639931048857545
1,1,1,1,1,0.982527872759348,0.982527872759348,1.20152894887072,1.4945441189744,0.796005086558659
1,1,1,1,1,0.707624650224287,0.707624650224287,0.839002194912235,0.920901136476062,0.589358323606109
1,1,1,1,1,0.827139235312194,0.827139235312194,1.0094381734914,1.19616666567278,0.649684684665414
0,0,0,1,1,0.592052780343207,0.592052780343207,0.709734780553181,0.797799718728582,0.645877962693549
1,1,1,1,1,0.775406232297177,0.775406232297177,0.951784059628818,0.986757913026968,0.727745380967834
1,1,1,1,1,0.623273826242324,0.623273826242324,0.735144138810823,0.869487231863814,0.568377476996405
1,1,1,1,1,0.868331986870937,0.868331986870937,1.05053728991771,0.935642473608403,0.572963920575444
1,1,1,1,1,0.711693172446829,0.711693172446829,0.823552504450236,0.95629805854769,0.656453183002562
1,1,1,1,1,0.56165040372711,0.56165040372711,0.659040859469612,0.684182399009294,0.618724506138048
1,1,1,1,1,0.755547087542379,0.755547087542379,0.898361988254023,0.723983417980986,0.658137343926906
1,1,1,1,1,0.683591318353414,0.683591318353414,0.775086113280661,0.847533465764691,0.547575162233152
1,1,1,1,1,0.699639796968842,0.699639796968842,0.843782432409051,0.937774311099228,0.609098377624151
1,1,1,1,1,0.803111146571256,0.803111146571256,0.994370621894615,1.03075128315669,0.718971691297812
1,1,1,1,1,0.705103020922085,0.705103020922085,0.832211661181709,0.772435497906891,0.722484542378625
1,1,1,1,1,0.749628368721245,0.749628368721245,0.905945559867778,1.02608450614525,0.669955234501228
1,1,1,1,1,0.570844898752616,0.570844898752616,0.67904048707048,0.671083273156622,0.577468522850229
1,1,1,1,1,0.89228572658521,0.89228572658521,1.06492780274214,1.05923745370064,0.708092737940266
1,1,1,1,1,0.670320625944918,0.670320625944918,0.782228823271079,0.764155067686604,0.596707983588641
1,1,1,1,1,0.64160494227061,0.64160494227061,0.740971422427045,0.84768187663336,0.656507023001577
1,1,1,1,1,0.887231043674822,0.887231043674822,1.01562665568478,0.985282614608217,0.705544072648303
1,1,1,1,1,0.702874956673752,0.702874956673752,0.829288805426228,0.798161954073475,0.826055078974951
1,1,1,1,1,1.01741863225975,1.01741863225975,1.23740526663772,1.11908520744645,0.696045046785478
1,1,1,1,1,0.671685312989373,0.671685312989373,0.798126675802805,0.780358491683897,0.614706721183901
1,1,1,1,1,1.15675207068438,1.15675207068438,1.31657978560361,1.28608701125958,0.729877676351866
1,1,1,1,1,0.685959968153842,0.685959968153842,0.835119405736805,1.01595929716473,0.623022806488225
1,1,1,1,1,0.803863665086969,0.803863665086969,0.970771512408949,1.07358598249096,0.744038035551191
0,0,0,1,0,0.61500306237226,0.61500306237226,0.723056055577164,0.758836274427864,0.583320112914741
0,0,0,0,0,0.599803824423179,0.599803824423179,0.668556161861489,0.698530773765049,0.578281084639388
1,1,1,1,1,0.686841873699295,0.686841873699295,0.827393947386056,1.14113760985887,0.665689022414056
1,1,1,1,1,0.628410880685928,0.628410880685928,0.745892526287457,0.738008061193176,0.60299202314503
1,0,1,1,1,0.925673918276305,0.925673918276305,1.10887724474331,1.36411834105813,0.764935134425676
1,1,1,1,1,0.749847147018471,0.749847147018471,0.896328927835871,0.806646064964524,0.669887452727875
1,1,1,1,1,0.835159729047684,0.835159729047684,0.980704048375051,0.967658438025982,0.72556214831704
1,1,1,1,1,0.695288383881683,0.695288383881683,0.862319006306521,0.995150101199103,0.597481870650191
1,1,1,1,1,1.03749282383574,1.03749282383574,1.25735743613966,1.29246999895653,0.525962281221398
1,1,1,1,1,0.572105592909284,0.572105592909284,0.674874405113457,0.940937869810359,0.650949376194468
1,1,1,1,1,0.97137710646715,0.97137710646715,1.18635734916996,1.31842847384191,0.788689292596835
1,1,1,1,1,0.564626989637564,0.564626989637564,0.639197623527748,0.899644725150898,0.5744359254744
1,1,1,1,1,0.640333177995387,0.640333177995387,0.748042179618164,0.858818474548072,0.63086274981717
1,0,1,1,1,0.832822240476593,0.832822240476593,0.954681471073914,1.1838538689838,0.747643012892768
1,1,1,1,1,0.869740245949713,0.869740245949713,1.06469141747876,1.27695944420002,0.653295899404113
1,1,1,1,1,0.653776077055816,0.653776077055816,0.768812958795946,0.930062632637774,0.579716993963746
1,1,1,1,1,0.530745721072975,0.530745721072975,0.624491638675003,0.892339695580693,0.624414144115144
1,1,1,1,1,0.54693581321212,0.54693581321212,0.661138451218258,0.714040883437044,0.645298711313546
1,1,1,1,1,0.733178885845161,0.733178885845161,0.878731288574389,0.898809652083944,0.579667974355333
1,1,1,1,1,0.913061658059723,0.913061658059723,1.10144996532279,1.08911734171481,0.718480753175854
1,1,1,1,1,1.02682720185437,1.02682720185437,1.21481588956835,1.25679128448909,0.808442307655547
1,1,1,1,1,0.63986024616718,0.63986024616718,0.780583911462672,0.883435670896813,0.624267562014168
1,1,1,1,1,0.728268635619119,0.728268635619119,0.908590956696298,1.02024818123579,0.596291831364204
1,1,1,1,1,0.769504713166512,0.769504713166512,0.90874777872478,0.963946184041226,0.724247304783199
1,1,1,1,1,0.733743784838344,0.733743784838344,0.89475822347464,1.23174573703329,0.768473800051583
1,1,1,1,1,0.958536324116929,0.958536324116929,1.19082857982369,1.42684213933288,0.776623762641733
1,1,1,1,1,0.690745029476736,0.690745029476736,0.823126731638116,0.8448202833934,0.72006242494285
1,1,1,1,1,0.557747256039393,0.557747256039393,0.658700092037096,0.844809298549751,0.591408791592205
1,1,1,1,1,0.608792306656304,0.608792306656304,0.703607487818638,0.918922152506129,0.58674856159159
1,1,1,1,1,0.61028399403538,0.61028399403538,0.725942898456555,0.879765310959957,0.654926629468375
1,1,1,1,1,0.796519727489926,0.796519727489926,0.942734154586495,1.32031476018305,0.774633009961872
1,1,1,1,1,1.02176964456546,1.02176964456546,1.22404269533796,1.18375450963058,0.7830764739595
0,0,0,0,0,0.875717698053193,0.875717698053193,0.940856523112061,1.03392877679436,0.920076996470167
1,1,1,1,1,0.585310492955326,0.585310492955326,0.685801066202307,0.778335038008981,0.575319874311733
1,0,1,1,1,0.718706443088723,0.718706443088723,0.827256122253704,0.760512863980092,0.609729875729488
1,1,1,1,1,0.836563119396817,0.836563119396817,0.996041833801731,1.3707553689146,0.68156184529396
1,1,1,1,1,0.791652507693476,0.791652507693476,0.961199694836877,1.01217337846297,0.639239810321974
1,1,1,1,1,0.570461901160169,0.570461901160169,0.667805446501843,0.807728725922901,0.561331433083357
1,1,1,1,1,0.93568432703849,0.935684327038491,1.1588625384204,1.20601452301543,0.833805823451367
1,1,1,1,1,0.850425755304356,0.850425755304356,1.0161743584774,0.976130285746649,0.666098994069856
1,1,1,1,1,0.87713826100897,0.87713826100897,1.08142789240871,1.12832447116226,0.773969495516796
1,1,1,1,1,0.831543773788026,0.831543773788026,0.999509762481559,1.33231709500534,0.737099342726733
1,1,1,1,1,1.2648952138134,1.2648952138134,1.5746988303113,2.15157402211675,0.904727924073192
1,1,1,1,1,0.691693074238357,0.691693074238357,0.836035433538809,0.744364541879925,0.501894667961891
1,1,1,1,1,0.959627071039135,0.959627071039135,1.15581375940237,0.988662939545641,0.676052823976739
1,1,1,1,1,0.915374196560732,0.915374196560732,1.08325172752061,1.31904976234555,0.738222231252235
1,1,1,1,1,0.63683172056336,0.63683172056336,0.744320375887367,0.936693542377811,0.73288904639404
1,1,1,1,1,0.500101355457114,0.500101355457114,0.607304261240612,0.620647469898101,0.504944177346187
1,1,1,1,1,0.733430975850324,0.733430975850324,0.898178151461401,0.891394533788623,0.608070751354304
1,1,1,1,1,0.809024185459413,0.809024185459413,0.966178309646065,1.31598572906726,0.740360167403636
1,1,1,1,1,0.613240947489432,0.613240947489432,0.731708908160392,0.95653329841934,0.560346214766767
1,1,1,1,1,0.810955371066609,0.810955371066609,0.948160991476464,1.32055677412048,0.768736830302366
1,1,1,1,1,0.667544474404387,0.667544474404387,0.795842368325522,0.972325336776097,0.539451844291921
1,1,1,1,1,0.684856667963714,0.684856667963714,0.763192966257942,0.713865719772966,0.561756935453893
1,1,1,1,1,0.720225259384037,0.720225259384037,0.87711468070294,0.963929414623729,0.741555544102279
1,1,1,1,1,0.74282189448147,0.74282189448147,0.891864245610297,1.23214268043482,0.83831366498813
1,0,1,1,1,0.816416542813466,0.816416542813466,0.958943276936391,1.14362759877705,0.681079402715045
1,1,1,1,1,0.765388036297155,0.765388036297155,0.886647719197285,0.987030698401172,0.572387848713513
1,1,1,1,1,0.76304760917403,0.76304760917403,0.909156423202465,1.07591310833353,0.727092225718514
0,0,0,1,0,0.714310394143731,0.714310394143731,0.838672921338694,0.881710256918829,0.794676078587961
1,1,1,1,1,0.635301484048778,0.635301484048778,0.77293809937425,0.7653676409871,0.597261228099023
1,1,1,1,1,0.728928149035001,0.728928149035001,0.850047071787801,1.27020236760551,0.781409021770452
1,1,1,1,1,0.692239205204201,0.692239205204201,0.816135654511821,0.887749970989559,0.649145108706536
1,1,1,1,1,0.706935931656427,0.706935931656427,0.848807498804914,0.936220598450885,0.568176505594597
1,1,1,1,1,0.744912360588979,0.744912360588979,0.919159202928525,0.794104358158414,0.627548922380084
1,1,1,1,1,0.732242780091127,0.732242780091127,0.879171981425188,1.10157019163856,0.592095035751666
1,0,1,1,1,0.852781058117854,0.852781058117854,1.03259212545211,0.766962148096282,0.731140748128262
0,0,0,0,1,0.991536630151951,0.991536630151951,1.1439578837996,1.20617635466128,0.761717285814885
1,1,1,1,1,0.674026462735934,0.674026462735934,0.809998425462595,1.20769724212735,0.58727655885918
1,1,1,1,1,0.719647117718099,0.719647117718099,0.854528774201931,1.17616913941157,0.743051827256894
1,1,1,1,1,0.81552096898276,0.81552096898276,0.971754446345888,0.86394208184297,0.606511442979769
1,1,1,1,1,0.631643999112478,0.631643999112478,0.736095937047848,0.801493909294934,0.569269273033438
0,0,0,1,1,1.14510635672802,1.14510635672802,1.2873365961522,1.4303639163222,0.770078990195278
1,0,1,1,1,1.10549988171292,1.10549988171292,1.23411753728702,1.18492999652972,0.650331949935619
1,1,1,1,1,0.776927576487402,0.776927576487403,0.904430586348928,0.944906349841813,0.673659826063551
1,1,1,1,1,0.722784167067752,0.722784167067752,0.829782617880639,0.91019878731633,0.553959260669366
1,1,1,1,1,0.571723990512905,0.571723990512905,0.677525225847399,0.72148434840008,0.527500224748311
1,1,1,1,1,0.759896331159833,0.759896331159833,0.877051218138591,1.12445591183102,0.625965866782633
0,0,0,0,1,0.810535112959978,0.810535112959978,0.919709084737719,1.20789654947652,0.815977193085727
1,1,1,1,1,0.737979394719925,0.737979394719925,0.866032356571449,1.34582946777548,0.559024332785007
0,0,1,0,1,0.649009295686528,0.649009295686528,0.75027711794183,0.971320272612436,0.735882611989986
1,1,1,1,1,0.848514894435993,0.848514894435993,1.03306893319917,1.15447714447923,0.761751834891616
1,1,1,1,1,0.724542702341248,0.724542702341248,0.866903553455201,1.02271264574642,0.613434718875026
0,0,0,0,0,0.622938134048907,0.622938134048907,0.734901215063853,0.997611513307165,0.680166730240684
1,1,1,1,1,0.556291115688675,0.556291115688675,0.647077975553505,0.77123129490857,0.585927646264511
1,1,1,1,1,0.949178599735444,0.949178599735444,1.13722815929975,1.4228151732807,0.779820481001791
1,1,1,1,1,0.852963300951518,0.852963300951519,0.982566889945105,1.24722961561638,0.706383211669744
1,1,1,1,1,0.60549109665634,0.60549109665634,0.71619806888783,0.723690698160693,0.53521706090674
1,1,1,1,1,0.644481793206863,0.644481793206863,0.753126826744988,1.02552866739648,0.674532301773639
0,0,0,1,1,0.706958533226636,0.706958533226637,0.782385550161259,0.834267399413235,0.522168970959222
1,1,1,1,1,0.745335857790301,0.745335857790301,0.907133183835529,1.1235070843608,0.692079610674364
1,1,1,1,1,0.827956902791505,0.827956902791505,0.945177441057059,1.20525081104204,0.770740474385944
1,1,1,1,1,0.578403928520366,0.578403928520366,0.691823196123871,0.889416434865689,0.602381758087463
1,1,1,1,1,0.757366125097781,0.757366125097781,0.898206588076887,1.05898178143216,0.600343510348446
0,0,1,1,0,0.870223883954006,0.870223883954006,1.06392553991685,1.04839301878606,0.713592821826857
1,1,1,1,1,0.73131627856982,0.73131627856982,0.8735358491728,0.917870372572428,0.627031789000729
1,1,1,1,1,0.803805149365204,0.803805149365204,0.961221400129036,0.871998797773668,0.680155329294561
1,1,1,1,1,0.658016476926061,0.658016476926061,0.762540355284283,0.636006184700152,0.52834409224469
1,1,1,1,1,0.628098735375812,0.628098735375812,0.759432004288934,1.0202500899631,0.683082800599047
1,1,1,1,1,0.924502479231921,0.924502479231921,1.11539537477924,1.06148669073477,0.766052248693828
1,1,1,1,1,0.960465148601613,0.960465148601613,1.15911964083246,1.05454248905729,0.744135510855753
1,1,1,1,1,0.633104876130613,0.633104876130613,0.755410456547474,0.7844362974627,0.599945803949515
1,1,1,1,1,0.52208446041188,0.52208446041188,0.626894731589652,0.613802663193086,0.549852372717686
1,1,1,1,1,0.80231710446513,0.80231710446513,0.970122100039579,0.95581127028098,0.552477004586198
1,1,1,1,1,0.68154617811554,0.68154617811554,0.771704893085303,0.885474242688982,0.718074921988104
1,1,1,1,1,0.908555429919012,0.908555429919012,1.10082250333841,1.02410832613834,0.673393895070928
1,1,1,1,1,0.799343807470619,0.799343807470619,0.961934198842275,1.14779330404689,0.716183910447391
1,1,1,1,1,0.71396525132903,0.71396525132903,0.848129354639688,1.10221087972943,0.606058638073352
1,1,1,1,1,0.815552589777048,0.815552589777048,0.938918627417515,1.03193224149515,0.761291470051139
1,1,1,1,1,0.745666377266294,0.745666377266294,0.829521123096851,0.757343077589723,0.586168774599459
1,1,1,1,1,0.607191212050673,0.607191212050673,0.742958377476482,0.740057767236994,0.583454395755187
1,1,1,1,1,0.570826968470907,0.570826968470907,0.660492572610253,0.686616006687557,0.597342504619756
1,1,1,1,1,0.75096304194549,0.75096304194549,0.900469257424884,1.16616336927422,0.709410868464162
1,1,1,1,1,0.769558675965457,0.769558675965457,0.938691834200398,0.968743222529915,0.686746284713287
1,1,1,1,1,0.685811066133451,0.685811066133451,0.798637444149556,0.95442352065416,0.638240373443569
1,1,1,1,1,0.675121231077462,0.675121231077462,0.811416109359082,1.19501293194418,0.642865406731079
1,1,1,1,1,0.723765232990482,0.723765232990482,0.880347462438229,0.938066501193593,0.672072884421326
0,0,0,1,1,0.806398283986216,0.806398283986216,0.933988270085981,0.831081035127421,0.6721897090029
