"Conventional","Bias-Corrected","Robust","","","Conventional","Bias-Corrected","Robust","",""
1,1,1,1,1,0.206829081041916,0.206829081041916,0.239710874748113,0.277636780045446,0.235917922813549
1,1,1,1,1,0.204752930591958,0.204752930591958,0.247639745499991,0.361557055151111,0.295558897870964
0,0,1,1,1,0.220169746217965,0.220169746217965,0.265721521525801,0.275256777267383,0.245941273207959
1,1,1,1,1,0.242260243558017,0.242260243558017,0.283814816785344,0.377635497233559,0.30427584213351
1,1,1,1,1,0.195485838843069,0.195485838843069,0.231276912340735,0.290329097548801,0.167814998838654
1,1,1,1,1,0.224002246859256,0.224002246859256,0.27059593634303,0.293769890183659,0.327910681185764
1,1,1,1,1,0.163797900032095,0.163797900032095,0.187852256257097,0.182660465328942,0.262347185345408
0,0,1,1,1,0.192461645229208,0.192461645229208,0.234993051601366,0.250948985648482,0.22945371414817
1,1,1,1,1,0.228169039207886,0.228169039207886,0.27794613625748,0.408287293439082,0.267875752063784
1,1,1,1,1,0.244791053005653,0.244791053005653,0.27850982409612,0.290156999710821,0.294209083462926
1,1,1,1,1,0.20642833956578,0.20642833956578,0.249698385725119,0.329106274276216,0.155211706981939
1,1,1,1,1,0.242205423486727,0.242205423486727,0.287068381664744,0.282097196331371,0.244973471793815
0,0,0,1,1,0.391867930968185,0.391867930968185,0.454532172777688,0.524234000031681,0.340563953920817
1,1,1,1,1,0.198948467226556,0.198948467226556,0.235063880628349,0.270306387495782,0.243577011554309
0,0,0,1,1,0.226605349061881,0.226605349061881,0.277518346599373,0.365942914377747,0.261277679009767
1,1,1,1,1,0.172364494994337,0.172364494994337,0.203881737051666,0.263432025376279,0.278208716547269
1,1,1,1,1,0.208591474970012,0.208591474970012,0.24042887987568,0.283332951178021,0.273352055597939
1,1,1,1,1,0.18503115455599,0.18503115455599,0.221679634572889,0.26375190865149,0.232001122650954
1,1,1,1,1,0.171448310844693,0.171448310844693,0.202115209684704,0.241218590948495,0.234977676516919
1,1,1,1,1,0.260238714661142,0.260238714661142,0.296135632324663,0.351072568773144,0.259804289427091
1,1,1,1,1,0.207679860588996,0.207679860588996,0.249334413113082,0.30138206359319,0.24843889315735
1,1,1,1,1,0.232360386404959,0.232360386404959,0.264411330143713,0.257278318561115,0.261600335662524
1,1,1,1,1,0.211813596712481,0.211813596712481,0.249494419267754,0.307298894521123,0.240588163766469
1,1,1,1,1,0.220651122666329,0.220651122666329,0.269598627647372,0.396760140478814,0.270504961876439
1,1,1,1,1,0.148991802416032,0.148991802416032,0.173763609133596,0.259592202012017,0.195109451677331
0,0,1,1,1,0.203474227430005,0.203474227430005,0.247438913184576,0.285016294644735,0.263004125717726
1,1,1,1,1,0.174984584576971,0.174984584576971,0.207344949664256,0.252037654988488,0.21954269204294
1,1,1,1,1,0.17334984358967,0.17334984358967,0.198576100303341,0.228497559843694,0.208946552093281
0,0,1,1,1,0.190694357240784,0.190694357240784,0.231243815952092,0.346126805886363,0.299109249039897
0,0,0,0,1,0.301121152704359,0.301121152704359,0.344069959075409,0.388057752323883,0.265507805221548
1,1,1,1,1,0.197702186372983,0.197702186372983,0.238705961904412,0.276132648406892,0.286379033835072
1,1,1,1,1,0.174252412295528,0.174252412295528,0.205538462647999,0.266009929515918,0.214870743958572
1,1,1,1,1,0.229586892224105,0.229586892224105,0.272687698788034,0.280712162937623,0.268004429268829
0,0,0,0,0,0.159927878688885,0.159927878688885,0.187621066891451,0.20728858156243,0.210074830455297
1,1,1,1,1,0.209069751922065,0.209069751922065,0.249223245275348,0.288573906676692,0.246803968688422
1,1,1,1,1,0.20289166125836,0.20289166125836,0.247295041391602,0.340693949946351,0.239884049288687
1,1,1,1,1,0.29116090783104,0.29116090783104,0.348528637130527,0.408055895439407,0.35463851084006
1,1,1,1,1,0.169582587852392,0.169582587852392,0.19579971271783,0.234821961892136,0.218926353828673
1,1,1,1,1,0.213600591125562,0.213600591125562,0.26064844771948,0.257253931999008,0.269060972175865
1,1,1,1,1,0.199062075406066,0.199062075406066,0.236739096482263,0.291586273827396,0.275320879129223
1,1,1,1,1,0.175515139370231,0.175515139370231,0.211875950707983,0.259924918491081,0.245723899630657
1,1,1,1,1,0.179952127962923,0.179952127962923,0.219604727584142,0.262438299793901,0.134129180808622
1,1,1,1,1,0.175212275411581,0.175212275411581,0.206946568220281,0.235628045311384,0.148413403214426
1,1,1,1,1,0.196806257806284,0.196806257806284,0.245249361535209,0.272857427487737,0.219271979224123
1,1,1,1,1,0.20448949959184,0.20448949959184,0.250125148284457,0.346245761129281,0.233222484625006
1,1,1,1,1,0.250036497472433,0.250036497472433,0.279856588144406,0.280353503512849,0.290988587696007
1,1,1,1,1,0.194660419507043,0.194660419507043,0.228342402843128,0.290829705469574,0.249805520868003
1,1,1,1,1,0.178187625829063,0.178187625829063,0.214587746422326,0.257480420381097,0.214904307516952
1,1,1,1,1,0.157732722833797,0.157732722833797,0.190678591302693,0.261915952952876,0.19733251014295
1,1,1,1,1,0.166757228948839,0.166757228948839,0.199045634719271,0.269743736129521,0.131244870824157
1,1,1,1,1,0.193114629905424,0.193114629905424,0.229130763600279,0.276517874925809,0.278691617818226
1,1,1,1,1,0.216004227022689,0.216004227022689,0.246134846913782,0.264802782515525,0.225886178383637
1,1,1,1,1,0.228359807085638,0.228359807085638,0.267343217975794,0.328085919814274,0.282967932006037
1,1,1,1,0,0.228475962415498,0.228475962415498,0.268837090697703,0.333321247111275,0.261181233444728
1,1,1,1,1,0.244139930218234,0.244139930218234,0.298063997083762,0.231912143281436,0.138474743115019
1,1,1,1,1,0.208762191986355,0.208762191986355,0.249768986842757,0.316829968446639,0.287219100804091
1,1,1,1,1,0.262333493917092,0.262333493917092,0.319303709239643,0.358248317633831,0.317692624188815
1,1,1,1,1,0.282328616797926,0.282328616797926,0.33860510677388,0.425964318652512,0.366361578402049
0,0,0,1,1,0.212079407824204,0.212079407824204,0.249573462336909,0.31565613062135,0.261121559822959
1,0,1,1,1,0.237091664601174,0.237091664601174,0.284560503495737,0.3000504143648,0.268019743880696
1,1,1,1,1,0.187257123738748,0.187257123738748,0.222975726667335,0.254859422071752,0.207915562856558
1,1,1,1,1,0.192329785611459,0.192329785611459,0.230674040295264,0.276167214164922,0.154721608905949
1,1,1,1,1,0.20968729136819,0.20968729136819,0.256607686968794,0.332598656444634,0.169756169199083
1,1,1,1,1,0.234015418821879,0.234015418821879,0.276934735527657,0.312166217263955,0.238724949364888
0,0,0,0,1,0.183360099464134,0.183360099464134,0.210391780554998,0.207542884233561,0.154245722960101
0,0,0,1,1,0.15176867029835,0.15176867029835,0.175672365118438,0.207636953795398,0.191418807241525
1,1,1,1,1,0.250178474325663,0.250178474325663,0.286844237668776,0.339467413444596,0.266514600194879
1,1,1,1,1,0.199818752086343,0.199818752086343,0.244163300658853,0.298847328429583,0.262033607751049
1,1,1,1,1,0.221167742199237,0.221167742199237,0.279361621093642,0.334976321193581,0.261268362690315
1,1,1,1,1,0.188378917087247,0.188378917087247,0.229311643417907,0.255900300820528,0.275608778789314
1,0,1,1,1,0.227523969203284,0.227523969203284,0.256977285677914,0.293550702197478,0.131341534682185
1,1,1,1,1,0.177728512636314,0.177728512636314,0.210733674524886,0.306583582878071,0.161799540968502
1,1,1,1,1,0.190176226647853,0.190176226647853,0.228387150768328,0.24240715737031,0.218063773280142
1,1,1,1,1,0.241022864988011,0.241022864988011,0.276979357058021,0.300707412811443,0.266455794442627
1,1,1,1,1,0.219662752595157,0.219662752595157,0.248562596837626,0.289526903232529,0.221632462488649
1,1,1,1,1,0.191097720148126,0.191097720148126,0.221750592355619,0.229758481920255,0.269118215254912
0,0,0,0,0,0.173187886545648,0.173187886545648,0.204702303802985,0.233811554385532,0.263175848703975
1,1,1,1,1,0.168746700804357,0.168746700804357,0.204211036236427,0.253614834564221,0.258919967384676
1,1,1,1,1,0.170549756626403,0.170549756626403,0.205750906003768,0.288344541199516,0.239278660677495
1,1,1,1,1,0.240998334645653,0.240998334645653,0.290885776648716,0.353133392126621,0.281733323194596
1,1,1,1,1,0.201306567581345,0.201306567581345,0.23915730236489,0.271789335866337,0.214040211642159
1,1,1,1,1,0.244784894354455,0.244784894354455,0.298287992426677,0.359408543628458,0.269030679461509
1,1,1,1,1,0.181615494568693,0.181615494568693,0.213608496254424,0.26289582745086,0.222764249177137
0,0,0,0,0,0.219141385315636,0.219141385315636,0.251256807789131,0.278565794943776,0.242265613548704
1,1,1,1,1,0.167791920709663,0.167791920709663,0.195869864284628,0.233415853902768,0.238355134183416
0,0,0,1,1,0.266436168927965,0.266436168927965,0.324599143205788,0.332422373494258,0.280664619004136
1,1,1,1,1,0.170960933872971,0.170960933872971,0.199518376788239,0.238474864571457,0.213560623850423
0,0,0,0,1,0.15862795080333,0.15862795080333,0.179224288926087,0.20500708689134,0.188616378390741
1,1,1,1,1,0.202647529796011,0.202647529796011,0.2308292769636,0.330306886824628,0.14984358545418
1,0,1,1,1,0.167654121497803,0.167654121497803,0.191435847868479,0.209666239796601,0.251441101341777
1,1,1,1,1,0.193740195317276,0.193740195317276,0.232929136919513,0.294522480218498,0.251423146544622
0,0,1,1,0,0.223036240017093,0.223036240017093,0.269047090932649,0.397704073270512,0.273799534861161
1,1,1,1,1,0.230641080816706,0.230641080816706,0.281690901461248,0.347029643205041,0.287251991816956
1,1,1,1,1,0.229240084866973,0.229240084866973,0.278976424964021,0.333130107496163,0.267891995625718
1,1,1,1,1,0.23867678820175,0.23867678820175,0.281345209981614,0.315433397116956,0.263297896388678
1,1,1,1,1,0.272627150577778,0.272627150577778,0.325419186840235,0.353087097024651,0.283234955192399
1,1,1,1,1,0.179640787700338,0.179640787700338,0.203563267723722,0.255779263577561,0.238313582042134
1,1,1,1,1,0.205171412538879,0.205171412538879,0.249214040021185,0.323856269494102,0.21673639967184
1,1,1,1,1,0.182487855689489,0.182487855689489,0.217330011578731,0.257402350113401,0.227545717625434
1,1,1,1,1,0.2699449539764,0.2699449539764,0.324464516041939,0.406293654059233,0.295113046874343
1,1,1,1,1,0.182984525766901,0.182984525766901,0.217128128755908,0.230237650342747,0.20446520887412
1,1,1,1,1,0.222500662288012,0.222500662288012,0.268177436879853,0.326880251607089,0.248603156314248
1,1,1,1,1,0.160059962670361,0.160059962670361,0.187960440022103,0.229531297951027,0.214578144446521
1,1,1,1,1,0.201624725457648,0.201624725457648,0.249166481169907,0.325808394124006,0.271509143060102
1,1,1,1,1,0.17746490744787,0.17746490744787,0.206404883394473,0.246017771482073,0.213212318627459
1,1,1,1,1,0.222203049606459,0.222203049606459,0.272208755766108,0.318695149840777,0.239905998633994
1,1,1,1,1,0.19431361599335,0.19431361599335,0.219219622601039,0.250455659881609,0.225794071088123
0,0,0,0,0,0.139755714588748,0.139755714588748,0.16369087240019,0.199679515553819,0.205023662242341
1,1,1,1,1,0.199442467467086,0.199442467467086,0.237424702076543,0.233723324899811,0.231992379033313
1,1,1,1,1,0.179248236488449,0.179248236488449,0.202663342748315,0.231884638251899,0.209745639382452
1,1,1,1,1,0.177110658469721,0.177110658469721,0.214760527872961,0.253821470949189,0.141795530727796
1,1,1,1,1,0.225328355392354,0.225328355392354,0.276315406144084,0.385126653025287,0.257418446001908
1,1,1,1,1,0.187752344420416,0.187752344420416,0.221303322113716,0.26268827865237,0.305170733125702
1,1,1,1,1,0.20924734584936,0.20924734584936,0.251813302859274,0.350289945046191,0.160471208788935
1,1,1,1,1,0.150989831202351,0.150989831202351,0.179138674652492,0.182514731829934,0.206459503124976
1,1,1,1,1,0.240972985369467,0.240972985369467,0.282758272652068,0.267436019171528,0.158244098174571
1,1,1,1,1,0.170708286207404,0.170708286207404,0.201067332442235,0.225132535287981,0.214249800060102
1,1,1,1,1,0.174869555304778,0.174869555304778,0.203586909856952,0.226625292028061,0.23228418725659
1,1,1,1,1,0.237872121634377,0.237872121634377,0.270206606347909,0.268417300038187,0.279821718867611
1,1,1,1,1,0.195704531278287,0.195704531278287,0.226004821384015,0.235033920128167,0.256388733506572
1,1,1,1,1,0.255936138640978,0.255936138640978,0.316545957409068,0.324853680605468,0.270393914211611
1,1,1,1,1,0.181463804856689,0.181463804856689,0.215596463081193,0.24050879502472,0.216862439143248
1,1,1,1,1,0.317324751851726,0.317324751851726,0.355617110642022,0.376973074968087,0.273335865887686
1,1,1,1,1,0.192931106807199,0.192931106807199,0.227869883554636,0.279017341074542,0.245071093352345
1,1,1,1,1,0.213670058994106,0.213670058994106,0.260857483018358,0.329156929350039,0.242767699590768
1,0,1,1,1,0.166590651596853,0.166590651596853,0.192216134002356,0.229960996280804,0.131815264091161
0,0,0,0,0,0.162697463497956,0.162697463497956,0.180246238783932,0.216342009024371,0.188316321857848
1,1,1,1,1,0.181670639930497,0.181670639930497,0.217055507447071,0.27898669312431,0.215645633519093
1,1,1,1,1,0.168186103545498,0.168186103545498,0.201281561914039,0.238008754748448,0.221661728782648
0,0,0,1,0,0.233917566526828,0.233917566526828,0.28321955979677,0.33744350219525,0.303217106597463
1,1,1,1,1,0.204703753238203,0.204703753238203,0.239342864495563,0.244889972092577,0.225900204143714
1,1,1,1,1,0.218249792712932,0.218249792712932,0.25419823980726,0.273502783574363,0.165793129405208
1,1,1,1,1,0.186753475216194,0.186753475216194,0.227253345256848,0.251025488216253,0.221733890669021
1,1,1,1,1,0.283465185420286,0.283465185420286,0.338804035921281,0.360572350662257,0.258305341090332
1,1,1,1,1,0.152170774913877,0.152170774913877,0.17931864453114,0.250593104033964,0.218343347673725
1,1,1,1,1,0.267948981904292,0.267948981904292,0.319515183786179,0.364831547153228,0.299805131302222
0,0,1,1,1,0.154104737643238,0.154104737643238,0.182657335763605,0.221525610456783,0.206167988225281
1,1,1,1,1,0.177831171106518,0.177831171106518,0.206956824913317,0.225793610298042,0.223264121356154
1,1,1,1,1,0.220621745774121,0.220621745774121,0.247140666877646,0.336207523154494,0.249347771280999
1,1,1,1,1,0.21991996350094,0.21991996350094,0.274071305276276,0.321906391567866,0.273950599671709
1,1,1,1,1,0.168122501125996,0.168122501125996,0.197392896361392,0.228060347488129,0.234422093278456
1,1,1,1,1,0.143126369239289,0.143126369239289,0.162944361786748,0.234993534977955,0.179285514709576
1,1,1,1,1,0.174756618843716,0.174756618843716,0.199652466012323,0.242147763437785,0.217354386264643
1,1,1,1,1,0.193994324612369,0.193994324612369,0.230976580298348,0.249064730479952,0.220690705843912
1,1,1,1,1,0.244187017415741,0.244187017415741,0.291532580687681,0.308224436456284,0.265763986011804
1,1,1,1,1,0.272893920038762,0.272893920038762,0.322188895993551,0.34337153944727,0.276192661432013
1,1,1,1,1,0.185842430073223,0.185842430073223,0.223648997535518,0.288804344451733,0.248458177851131
1,1,1,1,1,0.190449657259751,0.190449657259751,0.238781162162813,0.296448754530156,0.246276635325585
1,1,1,1,1,0.198492743183249,0.198492743183249,0.235676356460363,0.285506372205847,0.258915453540423
1,1,1,1,1,0.196813300902899,0.196813300902899,0.241032429886973,0.306471843198308,0.260172651267962
1,1,1,1,1,0.241588260177964,0.241588260177964,0.298314811338938,0.428623743758309,0.320939018010654
1,1,1,1,1,0.18334138895746,0.18334138895746,0.220543976935536,0.283525000585485,0.245559540061547
1,1,1,1,1,0.151851650486262,0.151851650486262,0.178338116557891,0.234524160792312,0.202041431756122
0,0,0,1,0,0.16288304014402,0.16288304014402,0.188819832042445,0.238736755138167,0.206664650100587
1,1,1,1,1,0.157009046950543,0.157009046950543,0.186590157830507,0.230436969410778,0.211861144380601
1,1,1,1,1,0.228928879688619,0.228928879688619,0.266412816089265,0.437285718138355,0.284214598425843
1,1,1,1,1,0.283301661482126,0.283301661482126,0.327217897615736,0.324614184620113,0.291107580796134
0,0,0,0,0,0.218520977438418,0.218520977438418,0.238314800086455,0.255741903459954,0.257885550794569
1,1,1,1,1,0.159058936446335,0.159058936446335,0.187317832065614,0.220196802574751,0.186688612527008
1,1,1,1,1,0.18941964558422,0.18941964558422,0.216821487527502,0.213973769181081,0.155168625212846
1,1,1,1,1,0.206476933457494,0.206476933457494,0.250390641448695,0.348648372618322,0.243122653396091
1,1,1,1,1,0.2261107714637,0.2261107714637,0.264973118282922,0.318605819625376,0.269972929766558
1,1,1,1,1,0.163253225130798,0.163253225130798,0.194484545130863,0.23534989678201,0.197139353259364
1,1,1,1,1,0.233475613274068,0.233475613274068,0.291414155947796,0.316708197909501,0.292866766651203
1,1,1,1,1,0.213804568729129,0.213804568729129,0.258847315429666,0.276882177247577,0.268798301920235
1,1,1,1,1,0.237928355460991,0.237928355460991,0.29100589631414,0.284158049599616,0.277503623875546
1,1,1,1,1,0.228690788031764,0.228690788031764,0.267375840380659,0.326344367572429,0.270821968935562
1,1,1,1,1,0.33413872394944,0.33413872394944,0.413190187766938,0.612474754955444,0.345386451241338
1,1,1,1,1,0.184671843209008,0.184671843209008,0.219981765802992,0.246226221776879,0.130543221462418
1,1,1,1,1,0.269259306742678,0.269259306742678,0.313675742429595,0.309513551854699,0.296504596926022
1,1,1,1,1,0.252253371197309,0.252253371197309,0.293758986963165,0.368703457164604,0.28292181773131
1,1,1,1,1,0.162609222326097,0.162609222326097,0.189691819462947,0.247771680341944,0.210026284326871
1,1,1,1,1,0.130611149350107,0.130611149350107,0.157145825608348,0.203277806448057,0.176643586067657
1,1,1,1,1,0.189304327736208,0.189304327736208,0.228070444630462,0.318331283703388,0.227282206343085
1,1,1,1,1,0.223416932787401,0.223416932787401,0.262006483898476,0.338151724065203,0.266781213960724
0,0,0,1,1,0.158922471620734,0.158922471620734,0.190961225570255,0.258701358744364,0.225887386402537
1,1,1,1,1,0.206370075118075,0.206370075118075,0.242531874470027,0.320236220482034,0.25344447823143
1,1,1,1,1,0.172904008228581,0.172904008228581,0.206339364903856,0.262613219622908,0.234533942947899
1,1,1,1,1,0.172141403597322,0.172141403597322,0.195491778605013,0.181285707462024,0.18926426755254
1,1,1,1,1,0.186333731371822,0.186333731371822,0.224479674975529,0.325075807973159,0.251468804190467
1,1,1,1,1,0.190938467559322,0.190938467559322,0.234067805127227,0.311529032178323,0.159905744158558
1,0,1,1,1,0.208192152143862,0.208192152143862,0.244290386662315,0.278547012197002,0.234301585614307
1,1,1,1,1,0.21556842891688,0.21556842891688,0.246479634604936,0.330578142420466,0.139731869869624
1,1,1,1,1,0.205625789147146,0.205625789147146,0.244101509576342,0.266956277719745,0.150628051682402
1,0,1,1,1,0.187142193705234,0.187142193705234,0.223178144338573,0.264671080224863,0.27576435684153
1,1,1,1,1,0.161306847336399,0.161306847336399,0.195145022038966,0.246017146740455,0.23058026182335
1,1,1,1,1,0.197121445763904,0.197121445763904,0.225316955623557,0.319367973691631,0.246221106384766
1,1,1,1,1,0.177318070910082,0.177318070910082,0.210447532079211,0.221649161245985,0.221065606348012
1,1,1,1,1,0.16594549086983,0.16594549086983,0.198379509354997,0.253701232424405,0.208693763741914
1,1,1,1,1,0.192331424655132,0.192331424655132,0.236872946193917,0.224337038696017,0.137363322797299
1,1,1,1,1,0.201306842404037,0.201306842404037,0.2356426452444,0.296844789717669,0.261073034229618
1,1,1,1,1,0.224938211840555,0.224938211840555,0.268887151751886,0.235601110110933,0.251406213439353
0,0,0,0,1,0.239624843543426,0.239624843543426,0.284771213546765,0.330102981913152,0.301356216718802
1,1,1,1,1,0.176099472810597,0.176099472810597,0.207110119807776,0.342993970730856,0.233275975880022
1,1,1,1,1,0.194221509859193,0.194221509859193,0.233284778093345,0.327713783021346,0.271410563642646
1,1,1,1,1,0.202697100092106,0.202697100092106,0.245847884050576,0.247672092887589,0.269553782197537
1,1,1,1,1,0.162796336187701,0.162796336187701,0.188489445350232,0.208047355091322,0.212498350850982
0,0,0,1,1,0.309499018669895,0.309499018669895,0.344440603805063,0.37867335102909,0.291835288514184
1,0,1,1,1,0.277210380277687,0.277210380277687,0.314338702255977,0.294749762459493,0.274174341074567
1,1,1,1,1,0.200157985392862,0.200157985392862,0.235592858886222,0.251143909366748,0.253335779866231
1,1,1,1,1,0.175379672751605,0.175379672751605,0.207713309416257,0.242625549589344,0.226952790555323
1,1,1,1,1,0.149849872982476,0.149849872982476,0.177968879098631,0.205951710203555,0.205357966942042
1,0,1,1,1,0.193164550297476,0.193164550297476,0.228577137662544,0.308499059819597,0.239320253170655
0,0,0,0,1,0.205290691100408,0.205290691100408,0.233494222654709,0.306323570049205,0.235088821221484
1,1,1,1,1,0.182523106576993,0.182523106576993,0.219904413911539,0.33547752720622,0.135189219685471
0,0,0,0,1,0.171383322189586,0.171383322189586,0.198688574331516,0.249671854212125,0.233563491297979
1,1,1,1,1,0.221469807484244,0.221469807484244,0.27102580786083,0.388557324221987,0.300828377606332
1,1,1,1,1,0.190277016794581,0.190277016794581,0.226187490929097,0.273936674003991,0.243389002676951
0,0,0,0,0,0.154822273165868,0.154822273165868,0.18591762670466,0.264392951660181,0.235168260338209
1,1,1,1,1,0.15151085041218,0.15151085041218,0.172014354817397,0.241182540391846,0.210793453448503
1,1,1,1,1,0.251294364573196,0.251294364573196,0.297848751243156,0.399217196729708,0.322511833624153
1,1,1,1,1,0.238055880534489,0.238055880534489,0.27064394752833,0.338446641376237,0.257062094219207
1,1,1,1,1,0.151981830094166,0.151981830094166,0.181920999642667,0.2266588924976,0.1920588373843
1,1,1,1,1,0.175036760226267,0.175036760226267,0.20343173945943,0.259583841902501,0.251125743111125
1,0,1,1,1,0.184919961976599,0.184919961976599,0.201644428312287,0.22972083051126,0.139013830957596
1,1,1,1,1,0.192913132304769,0.192913132304769,0.234252786161859,0.358461087759601,0.15812049043312
1,1,1,1,1,0.216889970901562,0.216889970901562,0.243595617634026,0.320537153520975,0.277591340221985
1,1,1,1,1,0.155313570787576,0.155313570787576,0.181313434744976,0.243821057826683,0.207100726670031
1,1,1,1,1,0.189957012948933,0.189957012948933,0.230081283344838,0.295274031011616,0.150972939650147
1,1,1,1,1,0.233179023028466,0.233179023028466,0.282679882868717,0.313179029363963,0.167938004200019
1,1,1,1,1,0.186876449446669,0.186876449446669,0.224522365371095,0.263837075694581,0.235111205644957
1,1,1,1,1,0.211022804525191,0.211022804525191,0.250950938098437,0.240430742619741,0.250689634978126
0,0,0,1,1,0.160619357964784,0.160619357964784,0.189760538775711,0.208729475880334,0.193216907971907
1,1,1,1,1,0.159581715374932,0.159581715374932,0.192117587762588,0.276546964280578,0.259203923894575
1,1,1,1,1,0.226525457098558,0.226525457098558,0.276885954794811,0.308230174375612,0.275600006958035
1,1,1,1,1,0.241790272126267,0.241790272126267,0.293926261478365,0.366660614499167,0.293544378800008
1,1,1,1,1,0.159168952731016,0.159168952731016,0.190133275806528,0.250208500604901,0.224303828965792
1,1,1,1,1,0.13475701838489,0.13475701838489,0.163682552119079,0.211691705437834,0.197583212170215
1,1,1,1,1,0.212329038927121,0.212329038927121,0.253177041244666,0.283314611418987,0.149483592618898
1,1,1,1,1,0.180818707412659,0.180818707412659,0.203764457246016,0.236414355327462,0.211730694922156
1,1,1,1,1,0.241204366054135,0.241204366054135,0.286436601333393,0.316342524333051,0.253899134521079
1,1,1,1,1,0.214991330091042,0.214991330091042,0.258017011906535,0.279547747060345,0.145825562640829
1,1,1,1,1,0.183107636891702,0.183107636891702,0.217932796176581,0.276099165165878,0.133779604965309
1,1,1,1,1,0.212380657304952,0.212380657304952,0.24439246541369,0.262564623669257,0.269077817384385
1,0,1,1,1,0.189352918383425,0.189352918383425,0.212577130210038,0.195151894292006,0.220850418378381
1,1,1,1,1,0.158391538160175,0.158391538160175,0.191986025174618,0.203113120750692,0.20601241033479
1,1,1,1,1,0.154617784260372,0.154617784260372,0.177060327446016,0.190873237985903,0.198863836204711
1,1,1,1,1,0.219517993498184,0.219517993498184,0.254563791858184,0.305164283993562,0.288126224988892
1,1,1,1,1,0.197414623088335,0.197414623088335,0.242138972841726,0.283345430577881,0.227041635256248
1,1,1,1,1,0.182164504890462,0.182164504890462,0.20776107560414,0.270874973853584,0.231549306534118
1,1,1,1,1,0.182340368555807,0.182340368555807,0.217593506806173,0.290772672215214,0.222760922429059
1,0,1,1,1,0.189062187356626,0.189062187356626,0.231423582618761,0.277205273900667,0.239998487151786
0,0,0,1,1,0.219626064974772,0.219626064974772,0.249218169407744,0.26843405635845,0.238949675451034
1,1,1,1,1,0.232508310172002,0.232508310172002,0.263601384549068,0.277822810586425,0.24036278899999
