"Conventional","Bias-Corrected","Robust","","","Conventional","Bias-Corrected","Robust","",""
1,1,1,1,1,1.54754228480196,1.54754228480196,1.80876129389012,1.99725864506169,1.45615164381547
1,1,1,1,1,1.35265915901221,1.35265915901221,1.64378602878481,1.51218945972916,1.41905546366247
1,1,1,1,1,1.22980651776147,1.22980651776147,1.49973848639187,2.05796795155252,1.29591159877707
1,1,1,1,1,1.30741927289606,1.30741927289606,1.55910729234163,1.34392467842127,1.07037118070209
1,1,1,1,1,1.35722031794523,1.35722031794523,1.58866876437596,1.77439448122593,1.39864639245531
1,1,1,1,1,1.31544534746115,1.31544534746115,1.58929636522127,1.54965226502625,1.2447009960663
1,1,1,1,1,1.24310824179329,1.24310824179329,1.45665143695824,1.55213761353842,1.31232048792326
1,1,1,1,1,1.26963865272995,1.26963865272995,1.46250475783307,1.57053270968329,1.23998945951502
1,1,1,1,1,1.48955972745523,1.48955972745523,1.74452967187835,1.71693512722993,1.29100612429064
1,1,1,1,1,1.53578471848061,1.53578471848061,1.86758183459894,2.30577519431724,1.2020175839059
1,1,1,1,1,1.24013774285802,1.24013774285802,1.45318177360487,1.39831177516027,1.39910534714075
1,1,1,1,1,1.58567759426374,1.58567759426374,1.90198671086736,1.9722540392631,1.3803105162747
1,0,1,1,1,1.78227367688918,1.78227367688918,2.02430410467753,2.08668145582131,1.29338164819317
1,0,0,1,1,1.65016295613574,1.65016295613574,1.81162395226721,1.86635637362692,1.31336667078556
1,1,1,1,1,1.31205156792215,1.31205156792215,1.5611372343736,1.68727683653279,1.13875780624039
1,1,1,1,1,1.11938192513905,1.11938192513905,1.33340816080428,1.57901446420643,1.03731570246836
1,0,0,1,1,1.36201178440763,1.36201178440763,1.48677089793662,1.52153865363472,1.12608541134321
1,1,1,1,1,1.4091639311078,1.4091639311078,1.65277191617372,1.73934618015808,1.2219801899464
1,1,1,1,1,1.28426829106089,1.28426829106089,1.55383354841747,1.65380341244592,1.19992693973069
1,1,1,1,1,1.26775235835327,1.26775235835327,1.49218451006906,1.69312860449402,1.15779654096987
1,1,1,1,1,1.71590227578477,1.71590227578477,2.10322260962807,1.8902648849498,1.0688897796576
0,0,0,0,1,1.51281783421369,1.51281783421369,1.79548832098522,1.90293558813894,1.17879866019704
1,1,1,1,1,1.3991932546452,1.3991932546452,1.74518426713924,1.54953761088309,1.0892988056975
1,1,1,1,1,1.34149378275871,1.34149378275871,1.57726365712004,1.42508706725302,1.19614237157061
0,0,0,1,1,2.14636291532011,2.14636291532011,2.30591943875378,1.98609648793576,1.33587979130452
1,1,1,1,1,1.53122194624883,1.53122194624883,1.88204276228115,1.96081754269534,1.30423443487453
0,0,0,0,0,1.35035618934007,1.35035618934007,1.57175886146243,1.63841012502002,1.03974733138305
1,1,1,1,1,1.15798439364297,1.15798439364297,1.34420965779514,1.49072025594463,0.977798620731467
1,0,1,1,1,1.1913602411763,1.1913602411763,1.3620071929186,1.64827871434784,1.29366978503883
1,1,1,1,1,1.17218038920493,1.17218038920493,1.39038067052349,1.79550282084311,1.32341370680799
1,1,1,1,1,1.17101444857592,1.17101444857592,1.39256348576439,1.63140580581428,1.17532759688008
1,1,1,1,1,1.11298808701693,1.11298808701693,1.28572162207662,1.47047692901717,1.26860122787536
0,0,0,1,1,1.27833534362652,1.27833534362652,1.45689053897455,1.54785624705036,1.24954950332992
1,1,1,1,1,1.20722666865912,1.20722666865912,1.41997120937057,1.55834227060879,1.29558354693618
1,1,1,1,1,1.30482661652716,1.30482661652716,1.55025366554356,1.54470481107637,1.31405851045899
1,1,1,1,1,1.23139369093777,1.23139369093777,1.48081354059964,1.59577986458723,1.2530136974182
1,1,1,1,1,1.7254246985873,1.7254246985873,2.08775179863534,2.19244013942036,1.11533541895217
1,1,1,1,1,1.75855777474499,1.75855777474499,2.08806270410157,1.8215752108271,1.09330509346873
1,1,1,1,1,2.18159593853982,2.18159593853982,2.48880540846513,2.8848495104599,1.79341468613716
1,1,1,1,1,1.51734456695767,1.51734456695767,1.83265342720833,2.07153083122441,1.24252618190367
1,1,1,1,1,1.2242028207535,1.2242028207535,1.45326520770409,1.7347647508956,1.16677664142566
1,1,1,1,1,1.47035058109153,1.47035058109153,1.73292240719572,1.90355527628888,1.28449920545026
1,1,1,1,1,1.15466981198784,1.15466981198784,1.38862775600029,1.57699401235984,1.10633210464773
1,1,1,1,1,1.47195908388449,1.47195908388449,1.77038997032963,2.36310293303361,1.16736044964738
1,1,1,1,1,1.00554731566663,1.00554731566663,1.1877650547675,1.41996445878886,0.955629575663904
1,1,1,1,1,1.47810975046143,1.47810975046143,1.76140946892237,1.54661022407703,1.23177097088799
1,1,1,1,1,1.71540894311172,1.71540894311172,2.03295864974188,2.41937796634686,1.42337843066508
1,1,1,1,1,1.39411420591651,1.39411420591651,1.65431027715511,1.52704268278716,1.06077314237516
1,1,1,1,1,1.29250209365614,1.29250209365614,1.5577520156125,1.61620341588693,1.37690162787418
1,0,1,1,1,1.31666408251767,1.31666408251767,1.51719393564218,1.72866114893056,1.21888219890713
1,1,1,1,1,1.54935210125005,1.54935210125005,1.83956843489736,1.97543933156315,1.15457715269759
1,1,1,1,1,1.47640301180631,1.47640301180631,1.68085714185984,1.84490389699829,1.25739594421089
0,0,0,1,1,1.20277861382169,1.20277861382169,1.34479572711418,1.60876964580545,1.31458078205988
1,1,1,1,1,1.19954578667672,1.19954578667672,1.4567016097244,1.9831342006452,1.22368233745956
1,1,1,1,1,1.34528700357025,1.34528700357025,1.6094001241494,1.67173363062389,1.40178874516916
1,1,1,1,1,1.39476474363598,1.39476474363598,1.6177154446917,1.56417878368353,1.15011098256378
1,1,1,1,1,1.38255040717526,1.38255040717526,1.62226537762742,1.8763757454167,1.31301523923846
1,1,1,1,1,1.32934992468935,1.32934992468935,1.55463139836344,1.95797980947233,1.32519176339356
