"Conventional","Bias.Corrected","Robust","X","X.1","X.2","X.3","X.4","X.5","Conventional.1","Bias.Corrected.1","Robust.1","X.6","X.7","X.8","X.9","X.10","X.11"
1,1,1,1,1,1,1,1,1,0.0651231259584691,0.0651231259584691,0.0797732839694819,0.0899262068816628,0.0645499459396274,0.0856642724608701,0.0724660906711332,0.0799998230304975,0.0753917744222803
1,1,1,1,1,1,1,1,1,0.0652114625872658,0.0652114625872658,0.0792450995410489,0.145807158449247,0.0644233994521925,0.0854117263739965,0.0725643877055238,0.0768360246451698,0.0714511110196146
1,1,1,1,1,1,1,1,1,0.0748189491236929,0.0748189491236929,0.0888406937428902,0.126524821704623,0.066502709668401,0.095568902890977,0.0832551673667215,0.079259314015326,0.0727404787693068
1,1,1,1,1,1,1,1,1,0.0655239480432305,0.0655239480432305,0.0793451859632773,0.111066125046575,0.064915818282203,0.0821715323132175,0.0729121074909621,0.0785529618714384,0.0704420134801923
1,1,1,1,1,1,1,1,1,0.068824386580699,0.068824386580699,0.0844182590351178,0.121044211875959,0.0673495794668365,0.0962605082318422,0.0765846873125023,0.0799206952749185,0.0804354183094821
1,1,1,1,1,1,1,1,1,0.0655175489647488,0.0655175489647488,0.0791904422585715,0.100741740459616,0.0672986912783382,0.0841491591447418,0.0729049868837333,0.0803978332989145,0.0763712681405451
1,1,1,1,1,1,1,1,1,0.0747192878074911,0.0747192878074911,0.0891261250230025,0.126370842992717,0.0675590908912125,0.0870596908972643,0.0831442687286419,0.0789174099498405,0.0777657711369218
1,1,1,1,1,1,1,1,1,0.0653294614469125,0.0653294614469125,0.0768619324091698,0.137489749979223,0.0672962208768791,0.0909750925239069,0.0726956915386307,0.0766817313429856,0.0777132679358344
1,1,1,1,1,1,1,1,1,0.0602875554766907,0.0602875554766907,0.0733604063328062,0.0850700984194253,0.0696108296277939,0.0945295454965785,0.0670852849462563,0.0811602180939532,0.0723039769365515
0,0,0,1,1,0,0,1,1,0.0852020154718479,0.0852020154718479,0.0973134859987331,0.146226927519535,0.0711372489927183,0.100568004429392,0.0948089774204593,0.0808076539588968,0.0728073883040107
1,1,1,1,1,1,1,1,1,0.077266799482952,0.077266799482952,0.0878323536748689,0.134006651317976,0.0690266163126602,0.0996264310251442,0.0859790253430196,0.0826666780655599,0.0702522029561322
1,1,1,1,1,1,1,1,1,0.0671795704372652,0.0671795704372652,0.0821166789614135,0.121249880607959,0.0676699616301519,0.0841621958029142,0.0747544097569772,0.0796329688757269,0.0769281367737776
1,1,1,1,1,1,1,1,1,0.0602886842976743,0.0602886842976743,0.0740080613327705,0.101388150925625,0.063373969696408,0.095447651499014,0.0670865410475651,0.0729646832416749,0.0771196940304803
1,1,1,1,1,1,1,1,1,0.0598247555715735,0.0598247555715735,0.0719939552023641,0.0860221951456382,0.0687504911042266,0.0877152594427965,0.0665703019906132,0.0826771637460585,0.0746803068494309
1,0,1,1,1,1,1,1,1,0.0752765703686975,0.0752765703686975,0.0863436921798166,0.10264195976604,0.0667155196676159,0.0936137373956656,0.0837643877419027,0.0801211711668901,0.066227583474258
1,1,1,1,1,1,1,1,1,0.068053384073064,0.068053384073064,0.0824749218512483,0.109330973624283,0.069098655925421,0.101741495866348,0.0757267503384452,0.0852068777166275,0.0684487907069245
1,1,1,1,1,1,1,1,1,0.0668262101169175,0.0668262101169175,0.0802917526010433,0.0943689676499285,0.065851379417199,0.0999302478272022,0.0743612062576516,0.0789216457594931,0.0740274789605775
1,1,1,1,1,1,1,1,1,0.0592593773091311,0.0592593773091311,0.0722665311081145,0.0921403024791113,0.0643043282084326,0.0936438308501002,0.0659411744444975,0.076345806028716,0.0703732635325158
1,1,1,1,1,1,1,1,1,0.0629585995266839,0.0629585995266839,0.0767144510257116,0.108923335686291,0.0667292052344336,0.084700867303622,0.0700575028406621,0.0803276776475753,0.0737449904116857
1,1,1,1,1,1,1,1,1,0.0766448662614805,0.0766448662614805,0.0878192689788793,0.0944617462611287,0.0649893435679971,0.107690175240424,0.0852869659776985,0.0777300429101762,0.0771423900788884
1,1,1,1,1,1,1,1,1,0.0661125270399303,0.0661125270399303,0.0792687725572602,0.0774870401764952,0.065665675028618,0.0962382812641143,0.0735670517724938,0.0757072980233817,0.0673367972263727
1,1,1,1,1,1,1,1,1,0.0678941430854106,0.0678941430854106,0.0830241518300366,0.0867652380402392,0.0681356605773508,0.0952122914464498,0.0755495541169799,0.0815483040715809,0.0780414664525755
1,1,1,1,1,1,1,1,1,0.0762854239084293,0.0762854239084293,0.0867232644831145,0.0888705410216497,0.066274164448737,0.101309496244929,0.0848869946654511,0.0814496988288875,0.0750527648394476
1,1,1,1,1,1,1,1,1,0.0671086460095729,0.0671086460095729,0.0811758793355875,0.0988244292660388,0.0646945145598145,0.0960413304319084,0.0746754882382033,0.0788794318600947,0.0760222002422645
1,1,1,1,1,1,1,1,1,0.0656000450669942,0.0656000450669942,0.0795977740984107,0.0978779960188682,0.0692490934697421,0.082477746718446,0.0729967848424053,0.082751984872861,0.0663771022900389
1,1,1,1,1,1,1,1,1,0.0600510601144225,0.0600510601144225,0.0725034150090574,0.123252487963889,0.0642625550138541,0.0838307284165667,0.0668221235252834,0.0767337177686159,0.071702344638764
1,1,1,1,1,1,1,1,1,0.0661897119936072,0.0661897119936072,0.0795822413103442,0.0970942782995642,0.0681018784817308,0.0847869490072994,0.0736529397234987,0.0810892646130058,0.0724443311338106
1,1,1,1,1,1,1,1,1,0.0649564967631016,0.0649564967631016,0.0788958419459338,0.139334093628663,0.0630350801834971,0.0991099582128371,0.072280673183839,0.073394241537766,0.076877798497593
1,1,1,1,1,1,1,1,1,0.0617049776611638,0.0617049776611638,0.0751748821314526,0.0877272788790377,0.0626905697622598,0.0963560486502563,0.0686625287137746,0.0747983827607459,0.0725583555106449
1,1,1,1,1,1,1,1,1,0.065112502356125,0.065112502356125,0.079710834055788,0.116214712214024,0.0603112090377511,0.0969694075009224,0.0724542692034228,0.0707216773774745,0.0729214987999215
1,1,1,1,1,1,1,1,1,0.0634530621701043,0.0634530621701043,0.0777785121302816,0.0797907231793292,0.0643933450930583,0.0982212837084829,0.0706077186698967,0.076684598279932,0.0776070200927514
1,1,1,1,1,1,1,1,1,0.0769428688993199,0.0769428688993199,0.0894074700138006,0.113614811118423,0.0707635615698717,0.0896585269624751,0.0856185699333759,0.0845460343971164,0.0757786528973256
1,1,1,1,1,1,1,1,1,0.0567360272472212,0.0567360272472212,0.0681876800273575,0.0996636531085519,0.0626358189058487,0.0836869650771701,0.0631333037888721,0.0722370970399733,0.070916704526418
1,1,1,1,1,1,1,1,1,0.0609181403071496,0.0609181403071496,0.0745448398654398,0.111619283865363,0.0666515869245461,0.0979689308545263,0.067786971433619,0.0787555675441576,0.075544975133072
1,1,1,1,1,1,1,1,1,0.0706611988741118,0.0706611988741118,0.0853340212330722,0.103906629048142,0.0671985815067597,0.0843639212732573,0.0786286095634887,0.0782799552284141,0.077123681566899
1,1,1,1,1,1,1,1,1,0.0677253446792233,0.0677253446792233,0.0824388596436835,0.129402057516446,0.0657633791275536,0.0904920785948214,0.0753617228292785,0.078139371530088,0.071855848273764
0,0,0,1,1,0,0,0,1,0.067185072322918,0.067185072322918,0.080684992130049,0.0869278854419823,0.0661690699764224,0.0986062063493427,0.0747605320083083,0.0771854201506395,0.0745331901403391
1,1,1,1,1,1,1,1,1,0.0631453449101773,0.0631453449101773,0.0764413324839048,0.0747720932446928,0.0647888708092012,0.0996127672266494,0.0702653047189269,0.0772632102139338,0.0764095281578762
1,1,1,1,1,1,1,1,1,0.0732350497227483,0.0732350497227483,0.0855247308238232,0.0921176514987288,0.0658769517793635,0.0960806063572901,0.081492675227201,0.0803279137725221,0.077079408420954
1,1,1,1,1,1,1,1,1,0.0581985196019065,0.0581985196019065,0.0711042920770623,0.122616015445002,0.0629498044120776,0.100955651435919,0.0647606996182439,0.0754729820291032,0.0748911653109151
1,1,1,1,1,1,1,1,1,0.068169793328534,0.068169793328534,0.0815298095607062,0.0964460649868326,0.0645367098731752,0.0867108964836419,0.0758562853313942,0.0737021179455899,0.0710659082995929
1,1,1,1,1,1,1,1,1,0.0595119920888649,0.0595119920888649,0.072556250771034,0.092363629509877,0.0649959656209871,0.0831687707269044,0.0662222728294971,0.0777851408468177,0.0764647170489004
1,1,1,1,1,1,1,1,1,0.0689112107857073,0.0689112107857073,0.0844963081410577,0.124901972746372,0.0669328109129982,0.0949980825416314,0.0766813013896059,0.0809475809108561,0.0676215536837034
1,1,1,1,1,1,1,1,1,0.0652938628734239,0.0652938628734239,0.078991164655341,0.0844290756476864,0.0645090601190389,0.0818454092129124,0.0726560790443559,0.081915120380574,0.081295654111746
1,0,1,1,1,1,1,1,1,0.058639042896889,0.058639042896889,0.0710846958782931,0.122636107451778,0.0572929887997564,0.0893988317216133,0.0652508941623035,0.076579757300201,0.0702998110254115
1,1,1,1,1,1,1,1,1,0.0740683808600451,0.0740683808600451,0.088672943328855,0.0988380493546114,0.0639785300349172,0.0901376320559363,0.0824199687019176,0.0758911255948264,0.0744526016762297
1,1,1,1,1,1,1,1,1,0.0676085419796251,0.0676085419796251,0.0810803789963237,0.105982884258616,0.0636050871777371,0.0884934569087659,0.0752317500293685,0.0750912079606768,0.0743931808313838
1,1,1,1,1,1,1,1,1,0.0668263471622608,0.0668263471622608,0.080638106930996,0.0921723750788206,0.0696203855414933,0.0966883483348718,0.0743613587555565,0.0830911852032373,0.0741421676426331
1,1,1,1,1,1,1,1,1,0.0637515591624653,0.0637515591624653,0.0777693243974322,0.129049979726597,0.0662031275898651,0.0871611479058677,0.0709398727210902,0.0790686507791456,0.080345447050272
1,1,1,1,1,1,1,1,1,0.0615044000308078,0.0615044000308078,0.0747705535270951,0.116076223915349,0.0633200844058647,0.0991027174538872,0.0684393349322407,0.0764883333260313,0.0715618983473622
1,1,1,1,1,1,1,1,1,0.0685514211511272,0.0685514211511272,0.0841728611428768,0.0889194524299278,0.0635400776826045,0.0916063717999494,0.0762809436380655,0.0758860322151254,0.0722290531758235
1,1,1,1,1,1,1,1,1,0.0607418755164014,0.0607418755164014,0.0741123453615752,0.121609889100066,0.0619513578900368,0.0913730924585518,0.0675908318884038,0.072030019275986,0.0712548003575754
1,1,1,1,1,1,1,1,1,0.0611598544280982,0.0611598544280982,0.0730939191272468,0.0823034502487878,0.0612089771816827,0.0898586172911891,0.0680559400549399,0.0753478515599832,0.0728158547492245
1,1,1,1,1,1,1,1,1,0.0610455188946881,0.0610455188946881,0.0746764012975912,0.103534558315928,0.0650797404404662,0.0942839865443702,0.0679287126067932,0.075527799509069,0.0749884300225799
1,1,1,1,1,1,1,1,1,0.0662431878485127,0.0662431878485127,0.0804011032316341,0.086753976135782,0.0681813180629518,0.0999766381621188,0.0737124452538808,0.0813688028624041,0.0728058716009463
0,0,0,1,1,0,0,1,1,0.0786211902101943,0.0786211902101943,0.0913862654937839,0.122320270006675,0.0681298694008855,0.0941504276276824,0.0874861305349151,0.0818469104382854,0.0729875201406616
1,1,1,1,1,1,1,1,1,0.0700000277970507,0.0700000277970507,0.0845664461996488,0.12226087829498,0.0671481053709636,0.0943221431847953,0.0778928880741671,0.0787723574416708,0.0749213874595392
1,1,1,1,1,1,1,1,1,0.0742642865360003,0.0742642865360003,0.0885328714143575,0.10154056200444,0.0627892977703703,0.0953901421312883,0.0826379637423554,0.0700624002306879,0.0770735382637874
1,1,1,1,1,1,1,1,1,0.0662998988508345,0.0662998988508345,0.0796717731922046,0.0832901713246343,0.0584528348872077,0.0904918901956533,0.0737755507110561,0.0679589407282638,0.0727322845462708
1,1,1,1,1,1,1,1,1,0.0599849558430726,0.0599849558430726,0.0714620340887575,0.104172661553941,0.0676188171036301,0.0856349822547043,0.0667485656600721,0.0810099559806278,0.0718282417425953
1,1,1,1,1,1,1,1,1,0.0661079846274248,0.0661079846274248,0.0806854925860706,0.0810490555491607,0.0681654145624734,0.0994541966680816,0.0735619971798028,0.0779001987646614,0.0774994319415946
1,1,1,1,1,1,1,1,1,0.0679696378830459,0.0679696378830459,0.0816152109431447,0.0897429773721567,0.0647114240246666,0.0963105765096222,0.075633561338226,0.0771477803206732,0.074033407435659
1,1,1,1,1,1,1,1,1,0.066118582074501,0.066118582074501,0.080569559315456,0.12925616611592,0.0656610816522492,0.0963880522527584,0.0735737895431054,0.0786827929858838,0.0738539542327158
1,0,1,1,1,1,1,1,1,0.0804186799790305,0.0804186799790305,0.0937815541634773,0.0928242542323666,0.0705851901054892,0.0969300344710732,0.0894862964460538,0.0848218025392934,0.0737554081060484
1,1,1,1,1,1,1,1,1,0.071773582048433,0.071773582048433,0.0823385159183624,0.126453005464305,0.0643180463010894,0.0968284544616654,0.079866419616139,0.0731193272234732,0.0688678175791593
1,1,1,1,1,1,1,1,1,0.0599039484982926,0.0599039484982926,0.0682660112035114,0.112099896917637,0.0601821492478047,0.0977443885318593,0.0666584243238654,0.0806872572191253,0.0785672513894774
1,1,1,1,1,1,1,1,1,0.062343553899288,0.062343553899288,0.0767657185615051,0.0822546028532745,0.0641158086430111,0.087364204274508,0.0693731076807893,0.0764429741149226,0.077066974877713
1,1,1,1,1,1,1,1,1,0.0657385999198858,0.0657385999198858,0.0770176677613995,0.0845337795396911,0.0669126715119807,0.0949419451864067,0.073150962461873,0.0794099487358232,0.0780118826682245
1,1,1,1,1,1,1,1,1,0.0592788100482102,0.0592788100482102,0.0721921977584363,0.079934938321765,0.0628140153546514,0.08275651265497,0.0659627983240543,0.072386122624537,0.0751596937126171
1,1,1,1,1,1,1,1,1,0.0685232091032097,0.0685232091032097,0.0839042758779898,0.110429976689084,0.06728976549508,0.0956126098098423,0.0762495505378063,0.0818606373338889,0.074524148995907
0,0,0,1,0,1,0,0,0,0.0602480536732776,0.0602480536732776,0.0739552659603721,0.0975870427741544,0.059139148765673,0.0930095022583668,0.0670413291129686,0.0795205347550221,0.0752727164414796
1,1,1,1,1,1,1,1,1,0.067873216163884,0.067873216163884,0.080220796096431,0.0836939323594026,0.0652584541576661,0.0884394549443979,0.0755262675782812,0.0777831590566187,0.0701675705606491
1,1,1,1,1,1,1,1,1,0.0661188868112605,0.0661188868112605,0.0800549552230178,0.119967089843655,0.0667280329796508,0.0864052319645139,0.0735741286404894,0.0795897633850113,0.0723702844068177
0,0,1,1,0,1,1,0,1,0.0749357724692117,0.0749357724692117,0.0890240843237033,0.100591636300545,0.0669396857203647,0.0914191772603026,0.083385163140485,0.0800951166590231,0.0702006127657281
1,1,1,1,1,1,1,1,1,0.0655434273199604,0.0655434273199604,0.0798401837105253,0.0848581288593831,0.0604810634413688,0.082563075149159,0.0729337831555274,0.0736633610260889,0.080144895939233
1,1,1,1,1,1,1,1,1,0.0759524695087241,0.0759524695087241,0.0900005875878507,0.122401968869717,0.0647433184332332,0.0889733723176074,0.0845164979584323,0.0776752560361845,0.0783047101795397
1,1,1,1,1,1,1,1,1,0.0701455271060877,0.0701455271060877,0.0850643209006473,0.11624810840434,0.0652801177976606,0.0948899712601209,0.0780547931726415,0.0805769863562877,0.0762858160853678
1,1,1,1,1,1,1,1,1,0.0557558281884484,0.0557558281884484,0.0671641553892017,0.0834494065640845,0.0572030721768737,0.0815951995819272,0.0620425822852071,0.0722868522297368,0.0755117382189213
1,1,1,1,1,1,1,1,1,0.0732988972896049,0.0732988972896049,0.0848347206241754,0.0944448827005594,0.0694344693851935,0.0949848610826291,0.0815637219329736,0.0831253170473621,0.073289128040136
0,0,0,0,1,0,0,0,1,0.0765106715175781,0.0765106715175781,0.0861066225190397,0.0877853522690761,0.062769678910023,0.0983926424121807,0.085137640091754,0.0757393967353216,0.075159634355363
1,1,1,1,1,1,1,1,1,0.0722092081467973,0.0722092081467973,0.0848537861254876,0.137565540481743,0.0682347112639448,0.095559198338451,0.080351164779676,0.0809948001999126,0.0814989252945356
1,1,1,1,1,1,1,1,1,0.0588702078475003,0.0588702078475003,0.0713638310957733,0.102281521385046,0.0662862205700025,0.0999307348516645,0.0655081241405093,0.0807831037467106,0.0731361869206881
1,1,1,1,1,1,1,1,1,0.0710669866006118,0.0710669866006118,0.084817035214726,0.108991992364866,0.0691566880507635,0.0912493903293305,0.0790801519264972,0.0833714173879246,0.0758752433136745
1,1,1,1,1,1,1,1,1,0.061556506364077,0.061556506364077,0.0751520354314985,0.100203482068296,0.0669286632084053,0.0932452265502647,0.0684973165204346,0.079847676466431,0.0742852261991979
1,1,1,1,1,1,1,1,1,0.065846109213741,0.065846109213741,0.0783468327319103,0.0913119181528674,0.0565799660001256,0.0831739767298044,0.0732705939771271,0.0695478707310706,0.0758982563497878
1,1,1,1,1,1,1,1,1,0.0635306247807563,0.0635306247807563,0.077606525009163,0.128073684024406,0.0642527183057707,0.102400299996965,0.0706940268606273,0.0772128622294511,0.0761596444897757
1,1,1,1,1,1,1,1,1,0.074309067125299,0.074309067125299,0.0882926647247507,0.0904422466234143,0.0626732685325579,0.094520301483501,0.0826877935715699,0.0774557707662137,0.0778772053162691
1,1,1,1,1,1,1,1,1,0.0739688959917484,0.0739688959917484,0.0881402656752234,0.093638563307442,0.064485687344802,0.0864431042268438,0.0823092664071446,0.0750804518093774,0.0758254596677074
0,0,0,1,1,1,1,1,1,0.0665870968704286,0.0665870968704286,0.0780928912512214,0.087936197420023,0.0635969276291968,0.0897708877276996,0.0740951317726555,0.0788752851643035,0.0687685291274793
1,1,1,1,1,1,1,1,1,0.0699450518874559,0.0699450518874559,0.0840397574251246,0.100633532105777,0.0667589960269168,0.0968309994496434,0.0778317133502762,0.0797419875654091,0.075229194397757
1,1,1,1,1,1,1,1,1,0.0569408252204588,0.0569408252204588,0.0673762941350306,0.0962555590467463,0.0568379091233373,0.0791224263762096,0.0633611937784799,0.0670575374750823,0.0704899822511857
1,1,1,1,1,1,1,1,1,0.0677169014912284,0.0677169014912284,0.0830423808118217,0.0984810338058775,0.0674667290250891,0.0906827023897536,0.0753523276287598,0.0808068657911457,0.0751245479931209
1,1,1,1,1,1,1,1,1,0.0667792614848585,0.0667792614848585,0.0811174509887289,0.0733541949428726,0.0639514043657724,0.0968397040589377,0.0743089639277941,0.0766705749177983,0.073754383528881
1,1,1,1,1,1,1,1,1,0.0560412619113501,0.0560412619113501,0.0669645802624511,0.0859394105432332,0.0696878501970503,0.0995352777213367,0.0623602001166605,0.081563338484333,0.074398315824084
1,1,1,1,1,1,1,1,1,0.0788009790710055,0.0788009790710055,0.0919822689361586,0.0899800406439345,0.0686505421066015,0.0958166593860071,0.087686191507073,0.081536294652116,0.0699189397224336
1,1,1,1,1,1,1,1,1,0.0655749094747289,0.0655749094747289,0.0793816818659111,0.0904206910693441,0.0686958654659313,0.0942843362413721,0.0729688150838692,0.0814521405367577,0.0690439166145121
1,1,1,1,1,1,1,1,1,0.074902754012655,0.074902754012655,0.0890035514818092,0.140345107002147,0.0626660935625745,0.0938253797478887,0.08334842168449,0.0735610701689502,0.0784177204160638
1,1,1,1,1,1,1,1,1,0.0573120952297153,0.0573120952297153,0.068143822100343,0.095535812792591,0.0663601242588791,0.0984642510704637,0.0637743263755148,0.0797109318368991,0.0784996489026415
1,1,1,1,1,1,1,0,1,0.0584680655244644,0.0584680655244644,0.0714043156769004,0.123885614910357,0.0540377671298336,0.0969253507770567,0.0650606382188045,0.0614910208930915,0.0773419735291659
