"Conventional","Bias-Corrected","Robust","","","","","","","Conventional","Bias-Corrected","Robust","","","","","",""
1,1,1,1,1,1,1,1,1,5.9352190852859,5.9352190852859,7.06139145535318,8.21206697059224,5.04649467018185,7.75671639867325,6.60444531888191,5.66950635257715,7.75328908344434
1,1,1,1,1,1,1,1,1,6.87470137099573,6.87470137099573,8.01718253678719,8.30841026859004,5.37972882432137,8.6780446087933,7.6498590255825,6.10476593064931,7.82700057820271
1,1,1,1,1,1,1,1,1,6.94014768015715,6.94014768015715,8.22075076283565,8.38661831956672,5.65309737844517,8.47873686594182,7.7226847400116,6.04162261754834,7.51464188242099
1,1,1,1,1,1,1,1,1,7.2675058366046,7.2675058366046,8.3614179899817,10.1098355322779,5.64845313711244,8.63403463385389,8.08695419879318,6.60939233788645,7.9556958642972
1,1,1,1,1,1,1,1,1,6.11502952383659,6.11502952383659,7.39460953170439,8.78675570166541,5.31235169651257,9.22752651432537,6.80453030177939,5.93354194076161,7.67302822970742
0,0,0,1,1,1,1,1,1,5.92237099723965,5.92237099723964,6.65949538643281,7.46036867189547,4.87150223134663,9.37167591081083,6.59014854335697,6.05392835030052,8.05395475166278
1,1,1,1,1,1,1,1,1,5.27671630528509,5.27671630528509,6.17197000271596,7.70336300381395,4.84287159089744,9.18928644869148,5.87169299072795,4.95705406108136,8.12164092750983
1,1,1,1,1,1,1,1,1,7.03857227354981,7.03857227354981,8.30906728950757,7.7231795175966,5.28857464085254,9.09540013938147,7.83220720847558,6.19499089691271,7.80645149520719
1,1,1,1,1,1,1,1,1,5.82947892828813,5.82947892828813,6.9715739679134,7.2314606285076,4.48088133749332,8.73655378624976,6.48678241969204,5.48306778186787,7.72924208024913
1,1,1,1,1,1,1,1,1,6.2297440102333,6.2297440102333,7.30274597716404,6.52850307365413,5.32299362707449,7.94915098337183,6.93217943179532,5.16119527264742,7.56263454883843
1,1,1,1,1,1,1,1,1,6.10556660696104,6.10556660696104,7.40802531963531,6.81452799230478,5.5630698242981,8.39403595513822,6.79400039274594,5.82448859214887,7.84537687344414
1,1,1,1,1,1,1,1,1,5.43343254891589,5.43343254891589,6.25859890471883,6.23587779778845,4.36982479470286,7.33036215556271,6.0460797904008,5.25072056191454,7.46003848496034
1,1,1,1,1,1,1,1,1,6.85022821027657,6.85022821027657,8.01643022661789,8.37202824535979,4.40177044185444,8.68569627634539,7.62262639112918,5.55303087216186,7.88061690498024
1,1,1,1,1,1,1,1,1,6.2343844025447,6.2343844025447,7.32153536777529,7.39651861986049,4.84498216202367,8.14412978641029,6.9373430520153,6.20810280021932,7.91615464704757
1,1,1,1,1,1,1,1,1,6.00012272616691,6.00012272616691,7.16047484005898,8.45844247457098,4.54557615419643,7.38683918408006,6.67666717641329,6.18291268093508,7.58085803025054
1,1,1,1,1,1,1,1,1,8.30279034874453,8.30279034874453,9.81771102054412,11.9577857343782,5.83728982277849,10.698537758119,9.23897232174073,6.59147268966066,8.34300592651716
1,1,1,1,1,1,1,1,1,6.53221112482921,6.53221112482921,7.75733665164055,9.76458567913265,5.98107962229879,10.2050944116359,7.26875125676148,5.8582156567611,8.69040803034943
1,1,1,1,1,1,1,1,1,7.09101047145884,7.09101047145884,8.30893669367573,8.03598524519432,4.06276220795813,8.65762716706251,7.89055808074068,5.41576426187901,7.84338245732346
1,1,1,1,1,1,1,1,1,6.63117541974971,6.63117541974971,7.97468392381561,8.51705515057302,5.43443647308577,8.9873496287605,7.37887428085414,5.87278329487729,7.51886814709357
1,1,1,1,1,1,1,1,1,6.34516039337438,6.34516039337438,7.67081239511362,7.46748221735861,5.13879235232694,9.07374849387906,7.06060960099466,5.5781002395315,7.80189697971523
1,1,1,1,1,1,1,1,1,5.36358463360851,5.36358463360851,6.31906463983415,8.5765330179751,4.62079369294393,7.16965797609402,5.96835616627559,5.05750787318526,7.15024452887646
1,1,1,1,1,1,1,1,1,7.11292288343814,7.11292288343814,8.43664175879616,5.14717926149151,5.28608616957653,8.12979133362193,7.91494122896867,5.0590938421283,7.52866909165077
1,1,1,1,1,1,1,1,1,6.21949253372788,6.21949253372788,7.45398022741241,7.27188664773147,4.90314366883059,7.85865822746874,6.92077204901046,5.32540299792431,7.45231558645694
1,1,1,1,1,1,1,1,1,5.89167550760093,5.89167550760093,6.93585228074896,7.07407853003573,5.35544717327867,8.53175511142252,6.55599198065185,6.21906448279702,7.79031384257034
0,0,0,1,1,0,0,1,1,7.03265487734817,7.03265487734817,8.31348389402741,8.38940503988741,5.51535820416473,7.9122243881785,7.8256225956614,6.50883921425524,8.12232127688715
1,1,1,1,1,1,1,1,1,5.81424843097567,5.81424843097567,6.96724020113032,7.0632976818589,5.2527650712753,9.79899364110859,6.46983460610099,5.41387196334415,8.01408010657353
1,1,1,1,1,1,1,1,1,5.89845729475098,5.89845729475098,6.90520917753149,8.50826433402719,5.1523783823488,6.84072991857874,6.56353844890403,5.76969745043914,7.46082260878429
0,0,0,0,1,0,0,1,0,6.68139883346771,6.68139883346771,7.88055607642757,8.71857928307079,5.45184513967813,8.11258899317342,7.43476064071076,6.20007608271753,7.71127871947933
1,1,1,1,1,1,1,1,1,7.34168424774091,7.34168424774091,8.69178708206442,8.38327811321839,5.81408656406449,9.89451557268989,8.1694966042464,5.65254904349699,7.81832667078751
1,1,1,1,1,1,1,1,1,8.1869437218345,8.1869437218345,9.564819123943,9.24711601031295,5.60047371503822,10.4419193707569,9.11006339659237,6.98524873496517,7.8604419497203
1,1,1,1,1,1,1,1,1,6.17219404071196,6.17219404071196,7.46445813263045,8.49523881846785,5.78718885757096,9.42061759101734,6.86814040958815,5.57314068203176,7.71740566023546
1,1,1,1,1,1,1,1,1,5.74739373634799,5.74739373634799,6.71951108831131,9.57729818187201,5.71772954517019,9.19844061194975,6.39544170355865,6.09244508817567,7.60322510437812
1,1,1,1,1,1,1,1,1,7.30350064840244,7.30350064840244,8.81600184415677,10.0913696382142,6.35742097103142,10.3840282581901,8.12700760926822,6.17883456605607,7.94723948289072
1,1,1,1,1,1,1,1,1,6.13186512994828,6.13186512994828,7.32749323290812,8.20612900982003,5.03925283775138,9.10096403412505,6.82326420837612,5.51072892273038,7.8549230156865
1,1,1,1,1,1,1,1,1,5.73525697288424,5.73525697288424,6.87173889103823,5.93016605990592,4.93764021124467,7.97096491977804,6.3819364580921,5.52439004579599,7.51830047662434
1,0,1,1,1,1,1,1,1,6.12802990325434,6.12802990325434,7.14968848233493,7.439734048425,5.38100697661384,8.36551896831162,6.81899654030496,5.39275505693848,7.78842893481311
1,1,1,1,1,1,1,1,1,5.65300061575492,5.65300061575492,6.70718902068062,6.29825487945851,4.80118677165689,8.11236747357361,6.29040527702116,5.29441982935756,7.5336740831823
0,0,1,1,0,1,1,1,1,6.21378313466322,6.21378313466322,7.43048924611949,10.3194365163528,5.78035219915256,10.2673494012055,6.91441888607168,6.32147278329155,7.94421539599214
1,1,1,1,1,1,1,1,1,5.82913368577674,5.82913368577674,6.96825706568434,6.07413298335158,4.97479565654611,7.59320885661103,6.48639824932605,5.66764960778501,7.47175574465991
1,1,1,1,1,1,1,1,1,6.58449167418065,6.58449167418065,7.81819327730452,6.04074038295477,4.68869461487824,9.00820954963481,7.3269267047898,5.14851561952932,8.09807432490905
1,1,1,1,1,1,1,1,1,5.1226952401017,5.1226952401017,6.00801225904615,6.0219593424929,4.3457945303678,7.23096346757169,5.70030526462337,5.79589113424182,7.71263011064936
1,1,1,1,1,1,1,1,1,5.98313953823198,5.98313953823198,7.15674806317144,8.87737352618101,3.78739680636553,8.58097419727782,6.65776904738977,6.08941587994779,8.25590958377378
1,1,1,1,1,1,1,1,1,6.25193905377761,6.25193905377761,7.46577541860341,8.43161366614234,4.69219615586303,7.7537012280106,6.95687707973927,5.5438143088323,7.84872580696148
1,1,1,1,1,1,1,1,1,5.7368785916002,5.7368785916002,6.79024731062252,8.09259888788918,4.74057934786171,9.31004602849092,6.38374092259186,5.55589526306295,8.0300693243376
1,1,1,1,1,1,1,1,1,6.82415031734024,6.82415031734024,8.2476217115665,8.70394397140773,5.29979565106362,9.61665342877119,7.5936080827138,6.1729822127408,8.37208294325648
1,1,1,1,1,1,1,1,1,5.98034469750133,5.98034469750133,7.14510109490496,7.85023386679419,4.73795916548166,9.5433504132119,6.65465907410735,5.74681825107115,7.6582753360702
1,1,1,1,1,1,1,1,1,6.54577262381716,6.54577262381716,7.82041972411285,7.66954315633196,5.46541523835024,8.40911401006352,7.28384188395164,6.32079954176415,7.66687236243254
1,1,1,1,1,1,1,1,1,5.3759994697173,5.3759994697173,6.30868322252431,7.07166598567215,4.99231751493773,8.41484244819832,5.98217083849665,6.18669462651094,8.04495036499772
1,1,1,1,1,1,1,1,1,5.61631220387049,5.6163122038705,6.56656630085096,6.77741418254506,4.49260418502623,7.15655925392878,6.24958005951099,4.8438336166906,7.95628394426125
1,1,1,1,1,0,1,1,1,6.17389522373398,6.17389522373398,7.15033812052616,6.71605533612429,4.67384541359431,9.37789873395337,6.87003340967541,5.08093062496769,7.78424636089611
1,1,1,1,1,1,1,1,1,7.37170716445382,7.37170716445382,8.49081461556861,9.02776489863093,4.9180479103457,8.3877898497415,8.20290475799683,5.73088314575867,8.0857549404244
0,0,0,0,1,0,0,1,1,7.28552900965584,7.28552900965584,8.03954680776117,7.71409055971562,4.83652608708289,9.00528722816044,8.10700957656092,5.64934868249677,7.84165055377714
0,0,0,0,1,0,1,1,1,5.34751160491604,5.34751160491605,6.04648978359723,6.86613807789654,5.09338405987156,7.28113260427237,5.9504708215928,5.70375290945623,7.54601826855091
1,1,1,1,1,1,1,1,1,5.51853140865125,5.51853140865125,6.63115564132739,7.0042085305404,4.82322419607881,6.92314046619523,6.14077398074917,5.61731521979792,7.71365941258182
1,1,1,1,1,1,1,1,1,6.32170443465897,6.32170443465897,7.622388262393,6.7780031084186,4.72456404943692,8.78455261573482,7.03450886326082,5.47590282443046,7.69806610001861
1,1,1,1,1,1,1,1,1,5.95852597542912,5.95852597542912,7.1253447782974,8.40835469479989,4.87582639545226,7.87333377289273,6.63038017980149,5.49305425890851,7.59561707276122
1,1,1,1,1,1,1,1,1,8.30292437849642,8.30292437849642,9.95741597166024,8.82112459774034,4.88504434944036,11.0416299741043,9.23912146403097,5.91116132415694,7.88490998648536
1,1,1,1,1,1,1,1,1,6.36154993203658,6.36154993203658,7.56482992080994,8.52809711585694,5.60311501526425,8.92595507869223,7.07884714376111,5.68706001589793,7.75879926663384
1,1,1,1,1,1,1,1,1,6.08663807924903,6.08663807924903,7.29148183943387,8.40576264380822,5.03179302160617,8.18192158392624,6.77293757696027,6.08613375083215,7.90376159981496
0,0,0,0,0,0,0,0,0,6.44650662604421,6.44650662604421,7.57032345521307,8.73880947562492,6.49701077304248,11.2244921099551,7.17338313847062,7.51431419354996,8.18587078240164
1,1,1,1,1,1,1,1,1,7.75658111043625,7.75658111043625,9.35322550366485,10.7605810216573,5.51023289258577,9.63201047508804,8.63117520503136,6.5190133136539,8.64604827057225
1,1,1,1,1,1,1,1,1,5.83782169042508,5.83782169042508,6.72205623281703,7.02455327783914,5.28002406321294,8.41991263893775,6.49606587082506,6.00116926283497,7.4276687568323
1,1,1,1,1,1,1,1,1,6.73816970142381,6.73816970142381,8.09845769542113,9.15313760859392,5.31996047854126,8.32541542671835,7.49793271367619,5.01138053785933,7.5065659762379
0,0,0,0,1,0,0,1,1,6.20405733774844,6.20405733774844,7.05679316597775,8.19573949250926,5.64568552428889,8.19072082653708,6.90359645593334,6.39238695063002,7.79101878703463
1,1,1,1,1,1,1,1,1,8.19482632771059,8.19482632771059,9.95431508015586,9.2676165416567,5.07651723968038,11.6501966113426,9.11883480649837,5.97229396521071,8.33124110012977
1,1,1,1,1,1,1,1,1,7.98361247965705,7.98361247965705,9.74543109493114,9.1818952205505,5.65995423271955,12.6347131327408,8.88380551945512,5.7882339527133,8.01752640994019
0,0,0,0,1,0,0,0,0,7.84606630217925,7.84606630217925,8.79104778519173,8.36587283166373,5.38345773597892,8.20919610873965,8.73075030870048,6.41411449635845,8.02186677400264
0,0,0,0,0,1,0,1,1,5.39622253443399,5.39622253443399,6.3209691519553,6.71533941498437,3.74959475473022,7.72654146389995,6.00467415693905,5.17351944961911,7.82029497322467
1,1,1,1,1,1,1,1,1,4.9313562456359,4.9313562456359,5.8165587378962,6.53692068250282,4.21211514052916,7.49744791629191,5.48739182231219,5.22191843635393,8.0324487312877
1,1,1,1,1,1,1,1,1,6.46348344546524,6.46348344546524,7.64240174184031,9.19633721406118,5.70919078992703,7.9420732968897,7.1922741808978,6.03155828638284,8.00543246541277
1,1,1,1,1,1,1,1,1,5.93174178988986,5.93174178988986,7.11791835024676,7.48163481107746,4.80985096269625,7.99487960783874,6.60057594068867,4.82142971183306,8.07107325332574
1,1,1,1,1,1,1,1,1,6.22498949984005,6.22498949984005,7.32735335984472,8.76819902877205,5.2867792747933,9.53662890931794,6.92688882609752,6.87740915920584,8.22704070085527
1,1,1,1,1,1,1,1,1,6.13234948815862,6.13234948815862,7.26885506464131,5.7012732030694,4.29844804942483,8.21139537994625,6.8238031804459,5.20009685357807,8.16321569148021
1,1,1,1,1,1,1,1,1,5.47112884499749,5.47112884499749,6.48143197616203,9.61575251735148,6.25315278192881,9.45318436614203,6.08802653619363,5.98028267617569,7.64279255537515
0,0,0,0,1,1,0,1,1,7.83925681948962,7.83925681948962,8.91268065678015,9.22242328051582,5.39895369362735,8.00184487426956,8.72317302209534,6.33941757630635,7.86242420665451
1,1,1,1,1,1,1,1,1,5.92265783707715,5.92265783707715,6.92448503240655,8.12257263216955,5.14843198669638,9.26885883618266,6.59046772584963,6.01177246907653,7.88383132211738
1,1,1,1,1,1,1,1,1,6.69131529409531,6.69131529409531,8.13110923487552,9.19089812182548,5.66667662752838,9.45634211973196,7.4457952328683,6.13876266162762,7.75178898388647
1,1,1,1,1,1,1,1,1,6.098840853541,6.098840853541,7.35691803667557,8.36599121828495,4.57335616096133,8.86472369894594,6.78651627631272,5.13569863038513,8.12069649850334
1,0,1,1,1,1,1,1,1,6.7010914952374,6.7010914952374,7.61358397842494,8.17959557591476,4.6027138966973,8.31782095791024,7.45667375056774,5.86262459348822,7.9629563485119
0,0,0,0,1,0,0,0,1,6.7227060976289,6.7227060976289,7.61737375374407,7.24750745871145,4.96264151245436,8.86917320054947,7.48072550965747,5.19215003414887,7.23880838802302
1,1,1,1,1,1,1,1,1,6.26751082476052,6.26751082476052,7.3631031744761,8.86512747152663,5.13586019152415,7.38670382136125,6.97420464734831,5.66684018706973,7.24325405166812
1,1,1,1,1,1,1,1,1,6.34252735676773,6.34252735676773,7.63053997336489,8.28795441768727,4.95801286379006,9.36124232640048,7.05767967607675,5.93867899240609,8.33619033612826
1,1,1,1,1,1,1,1,1,7.01702021679908,7.01702021679908,8.51307902877349,10.9836196874768,5.250505731471,9.44808757050568,7.80822504736673,6.53238798190122,8.01943334725716
1,1,1,1,1,1,1,1,1,6.33885437072015,6.33885437072015,7.66425990691795,8.49622263386114,4.89273134002507,9.74457652938973,7.05359254211258,5.74528008278967,7.37164116227632
1,1,1,1,1,1,1,1,1,6.99214345592606,6.99214345592606,8.45700024208267,8.03867491624287,4.61218804233103,9.31597625272816,7.78054330478303,5.24888091830695,7.88146048993917
1,1,1,1,1,1,1,1,1,7.58703272991023,7.58703272991023,9.3065239757026,10.7778930347182,5.58038991519807,9.46902173146005,8.44250937955828,6.41902211640782,8.05832698769432
1,1,1,1,1,1,1,1,1,6.18015753079025,6.18015753079025,7.25273310152888,6.98032815398675,4.79454847185213,7.94667560044523,6.87700182380282,5.43065458900701,7.81000254608262
1,1,1,1,1,1,1,1,1,6.35222912802358,6.35222912802358,7.41602309199712,9.08009487682603,5.70166098657053,8.90828692863522,7.06847537154053,6.15338497175991,7.50550729913492
1,1,1,1,1,1,1,1,1,6.40085530030369,6.40085530030369,7.71966873984006,10.5127949028793,5.59587926831824,9.98774985197742,7.12258439283793,6.14559249940962,8.08813719041711
1,1,1,1,1,1,1,1,1,6.73608562230647,6.73608562230647,7.97541943540554,8.87315653350958,5.93472322257974,7.88672825728962,7.49561364400531,6.15400406953411,8.32900295331948
1,0,1,1,1,1,1,1,1,6.3137817306774,6.3137817306774,7.52744523128155,7.38692314533817,4.79010222154284,8.06609702543217,7.02569283398337,5.27313202350974,7.79624455151137
1,1,1,1,1,1,1,1,1,6.00133625818364,6.00133625818364,7.18092385245898,7.76971803887095,5.71772947868835,9.0923574211854,6.67801754035639,5.48819297452058,7.94286707534705
1,1,1,1,1,1,1,1,1,6.4548015714881,6.4548015714881,7.51063861615967,7.45230589320112,4.33271347085332,8.38785358036237,7.18261338133446,5.54288292577661,7.95134751733145
1,1,1,1,1,1,1,1,1,5.31914825479314,5.31914825479314,6.2989977548364,6.24912070974194,4.72352487113887,8.98946566701442,5.91890935903257,5.06621942767144,7.59740694719942
1,1,1,1,1,1,1,1,1,6.5174521947613,6.5174521947613,7.73775511840194,9.27128224894725,5.4292882397511,10.3862442491354,7.25232818202776,6.52372483804489,8.29344312811422
1,1,1,1,1,1,1,1,1,5.94350905705888,5.94350905705888,6.89909911056558,8.3987177678907,5.27402690854813,8.09159115148391,6.61367002726807,6.29592287478865,7.52831469891903
1,1,1,1,1,1,1,1,1,6.10632926218996,6.10632926218996,7.24918292257064,8.11921074953102,4.68859367170631,8.82748288840679,6.79484904124301,5.11567713918519,8.08764907455118
1,0,1,1,1,1,1,1,1,5.99358376103121,5.99358376103121,6.90312499736661,6.97604896036184,5.36096061996292,8.55216225643214,6.66939090959647,5.9676214248879,7.49002303928509
1,1,1,1,1,1,1,1,1,7.14270076147443,7.14270076147443,8.67164597328443,11.4163897164848,4.95493621697057,8.50814981577086,7.94807671468149,6.70490891144593,8.38520196527592
1,0,1,1,1,1,1,1,1,7.31822225896107,7.31822225896107,8.48539439557502,8.6096510088525,5.79215432686079,9.58284413258411,8.1433891565276,6.7797084464937,8.08704062338638
0,0,1,1,0,1,0,0,1,5.94986248833707,5.94986248833707,7.0824552697747,6.88806386028547,4.97916125573151,8.05116348172315,6.62073984033834,5.33281412591384,7.51369846190761
1,1,1,1,1,1,1,1,1,5.76163033939052,5.76163033939052,6.60854457269417,6.38380699103255,4.63865570158661,7.49574954802397,6.41128355622996,5.48673139007774,7.42376472123039
1,1,1,1,1,1,1,1,1,6.48250880601644,6.48250880601644,7.76739563030844,7.27130341713169,5.36476836345502,8.77530885065818,7.21344474791931,6.2172291402727,8.10710307055305
1,1,1,1,1,1,1,1,1,5.77020303191564,5.77020303191564,6.82241767788951,7.03760376370408,4.83044024882088,7.83009680526817,6.42082286357552,5.63208914484095,7.44370746295812
1,1,1,1,1,1,1,1,1,6.95074478002898,6.95074478002898,8.20439030380039,8.57681703190495,5.74542216915361,9.34368220612011,7.73447671696082,6.05089193211981,7.55851849590109
1,1,1,1,1,1,1,1,1,6.44463656828829,6.44463656828829,7.62233212437093,9.3138648117823,6.03011787321647,10.4993056042774,7.17130222216161,6.82683193584785,8.14897911272357
1,1,1,1,1,1,1,1,1,8.12241877033177,8.12241877033177,9.33342750570726,8.93671209390899,4.93579577812218,11.4020736624103,9.03826292759877,5.99530036312447,7.6465684598415
1,1,1,1,1,1,1,1,1,6.51126613531359,6.51126613531359,7.76987653912995,6.7263567957531,4.95857241211996,8.40525614366545,7.24544461281579,6.42291480411011,7.98081676686488
1,1,1,1,1,1,1,1,1,6.2672376887851,6.2672376887851,7.61020034827613,8.14576824236291,4.04910674165518,8.47976234940997,6.97390071389811,5.50638464627704,8.00631601519966
1,1,1,1,1,1,1,1,1,6.59143362859754,6.59143362859754,7.86618995975137,9.35991527061324,5.30793780806683,7.90963586463187,7.33465139998533,6.18554912309773,7.6905949207822
1,1,1,1,1,1,1,1,1,6.27469954610849,6.27469954610849,7.4949698073272,6.4845579226465,4.49988587636481,9.94420208297597,6.98220393370541,5.649320747098,7.82913062179217
0,0,0,0,0,0,1,0,1,7.48291724832737,7.48291724832737,8.83761961876025,9.27148213314685,5.54835451316053,9.44884171589495,8.3266543462255,6.25938946843446,7.76604778573508
1,1,1,1,1,1,1,1,1,6.50196020204214,6.50196020204214,7.74110354789968,6.2437428952149,5.15679960322606,9.88768332682948,7.23508938808873,6.03691221277104,7.74390207035954
1,1,1,1,1,1,1,1,1,6.37698214809583,6.37698214809583,7.65319383472445,7.98465132387636,5.19507356891356,8.53695646214885,7.09601942091683,6.13682981926541,7.46050304513053
1,1,1,1,1,1,1,1,1,5.88753376328635,5.88753376328635,7.12171480488608,7.79280021437205,5.10525223414606,8.92983584462551,6.55138323353445,5.79515463627614,7.8216224642434
1,1,1,1,1,1,1,1,1,6.87889005312013,6.87889005312013,8.29625040209898,8.88302337343715,5.56910275689905,8.76804662706404,7.65452000298724,6.41122108101617,8.03464856167808
1,1,1,1,1,1,1,1,1,5.91422117816542,5.91422117816542,6.9254034642971,8.16965115470218,5.09152274310114,8.33541069526327,6.58107979060141,6.1518213747118,8.01493457334162
0,0,0,0,1,0,0,1,1,8.15553516568797,8.15553516568797,9.19125023365108,9.11683397893675,5.45150065625142,9.61645867156942,9.07511336549259,6.33687121127496,7.70239852103575
1,1,1,1,1,1,1,1,1,4.83509231418072,4.83509231418072,5.56795349711882,5.94675946163735,4.81067937610516,7.25949839238118,5.38027364144293,4.6559448257849,7.57890575952141
1,1,1,1,1,1,1,1,1,6.06085527518379,6.06085527518379,7.26870719899151,8.00281452862331,5.43149385494053,9.07942984668343,6.74424763019176,5.53060770724708,8.14544420072131
1,1,1,1,1,1,1,1,1,6.06906013944566,6.06906013944566,7.30916865001652,7.02771722761647,5.2486828163886,9.51915723928706,6.7533776347607,5.53962382786122,7.67645688893063
1,1,1,1,1,1,1,1,1,6.87005270692957,6.87005270692957,8.10775872919458,8.02735965071309,4.56572666255378,9.1279897970008,7.6446862009252,6.21953492604069,8.24839533784081
1,1,1,1,1,1,1,1,1,5.79498769160286,5.79498769160286,6.87438062880971,9.47095832524232,5.20959475732712,8.50765795653665,6.44840212009482,6.55867972697192,7.97416873768632
1,1,1,1,1,1,1,1,1,6.93375496611203,6.93375496611203,8.35799790878917,9.67440998660525,5.22820842600502,8.88660588843176,7.71557121484201,5.7105669549871,8.45995144429061
1,1,1,1,1,1,1,1,1,5.89737297085944,5.89737297085944,7.05909257307535,6.95252270143106,5.13298139561951,9.07096189707717,6.56233186196145,5.89249815555218,7.18642516379067
1,1,1,1,1,0,1,1,1,5.48947979570644,5.48947979570644,6.48394881614638,7.95021106111569,5.58392165657317,10.7772675521189,6.10844665022232,5.95910480320724,7.55075227152936
1,1,1,1,1,1,1,1,1,4.94041481310439,4.94041481310439,5.79922241074103,6.2074587111768,4.84284441496497,8.24138971654942,5.49747178947994,5.62870570502091,7.31747665706887
1,1,1,1,1,1,1,1,1,6.39709063057666,6.39709063057666,7.48300320852761,8.26429185622139,4.4108690971078,8.73502108129092,7.11839523739168,6.42099139732044,7.96377215583494
0,0,1,1,1,1,1,1,1,6.97648332177193,6.97648332177193,8.16667015076909,9.32365086552621,5.71699203272074,8.07555896734353,7.76311741060438,6.48802487452894,7.5585151991103
1,0,1,1,1,1,1,1,1,7.45203676424898,7.45203676424898,8.9078930850381,10.1856667515489,5.13949850743907,10.1118890270223,8.2922919300138,5.64098929388108,8.29640100339587
1,1,1,1,1,1,1,1,1,5.30454739989629,5.30454739989629,6.24435482185106,6.93126074647121,4.30735664682115,7.48102481619028,5.90266218325194,4.94371705032587,7.57308108110414
1,1,1,1,1,1,1,1,1,6.52018259023936,6.52018259023936,7.68843555192849,6.67961565428502,4.92243676432574,9.18387040967612,7.25536644352655,6.27447943453571,8.10814582399275
1,1,1,1,1,1,1,1,1,6.3959624520069,6.3959624520069,7.69980613055984,7.16266486708542,4.28001857509174,8.57332072073548,7.11713985093216,5.53860976959229,8.20032916372966
1,0,1,1,1,0,1,1,1,5.7089878555505,5.7089878555505,6.56179522941081,6.80952185502988,4.79516750590713,7.92225532910948,6.35270536375288,5.27061188627674,7.63258793295228
1,1,1,1,1,1,1,1,1,6.73956467959026,6.73956467959026,8.07403215366492,9.65735136342843,4.84909728106054,8.79440555388725,7.49948498274814,5.57839744997891,7.47964888852957
1,1,1,1,1,1,1,1,1,6.62616214456134,6.62616214456134,7.78772988579379,7.34007076061158,5.38170383707585,8.7300425709718,7.37329573331035,5.84123453643052,7.70710374467579
1,1,1,1,1,1,1,1,1,6.2263683670271,6.2263683670271,7.51508258456158,8.79174211543286,5.28865311303916,9.64528235566344,6.92842316759496,5.45202263600328,7.69643024439043
1,1,1,1,1,1,1,1,1,5.17412182896614,5.17412182896614,6.20302463224568,6.3593737406031,5.2159626645022,7.5774299911944,5.75753046376283,5.16535956698266,7.7366940334505
1,1,1,1,1,1,1,1,1,6.03307324768208,6.03307324768208,7.2339596508065,6.49164376712483,5.36308193923746,8.03016785009624,6.71333303734419,5.3287987597664,8.03318749211589
1,1,1,1,1,1,1,1,1,5.80586414779196,5.80586414779196,6.8057946399205,7.25524743774042,4.66918956274123,7.85823578403991,6.46050495221136,5.48205841780959,7.62512106323169
1,1,1,1,1,1,1,1,1,6.17787163330941,6.17787163330941,7.1674024423628,8.11306968627917,5.4383978950449,8.5955009165905,6.87445817971828,6.35737876852111,7.43075742750875
1,1,1,1,1,1,1,1,1,7.0083914241611,7.00839142416109,8.36435949118714,9.13330428158233,4.96073552733939,10.3340047009137,7.79862331433436,6.3451282366529,7.46273787748911
1,1,1,1,1,1,1,1,1,6.84452747833027,6.84452747833027,8.02179781854612,8.50334236676265,4.61127592008937,9.01002492763978,7.61628287257057,5.67789214813969,7.43717049926145
1,1,1,1,1,1,1,1,1,7.85707277438667,7.85707277438667,9.41086530420261,9.31033384948386,5.4179035665876,10.9897162204491,8.74299781680476,5.94815540057509,7.70810897507954
1,0,1,1,0,1,1,0,1,6.64450652424344,6.64450652424344,7.91396180123404,7.44385882656001,5.66037127369466,9.33019874658106,7.39370853539538,6.48829422741399,7.84833884326757
1,1,1,1,1,1,1,1,1,5.64328230815947,5.64328230815947,6.72375032841558,6.94771410080047,5.09102260967189,9.27669685604852,6.27959118066112,5.59088815175229,7.76948559578723
1,1,1,1,1,1,1,1,1,5.92810517709529,5.92810517709529,6.91742856640092,7.40842552183995,5.76741918537524,7.5554720160798,6.59652928124736,6.3076419286243,8.23696936702012
1,1,1,1,1,1,1,1,1,6.57151667062899,6.57151667062899,7.93610108632973,7.84566230636212,5.30757195815309,9.44444991886002,7.31248870338869,5.4744162746371,7.94221694264031
1,1,1,1,1,1,1,1,1,5.01653689577459,5.01653689577459,5.89645821543995,6.42044058185546,4.82571523766086,8.0866334628728,5.58217702534917,5.32101722886869,7.49666387722922
1,1,1,1,1,1,1,1,1,6.38361045901123,6.38361045901123,7.66530846965115,8.79749255497868,5.81101597544455,9.63246053557071,7.10339510770586,6.00260888034507,8.18435138189567
1,1,1,1,1,1,1,1,1,6.06663709567161,6.06663709567161,7.27427737165055,9.19855675138131,4.25278268945914,8.10766364658709,6.75068138043866,5.65374355439438,7.54528341206324
1,1,1,1,1,1,1,1,1,6.46526975279436,6.46526975279436,7.58801911288943,8.89335662761092,4.50702363689255,8.71270044982568,7.1942619034921,5.66129624292889,8.0208995648378
1,1,1,1,1,1,1,1,1,6.02480367991098,6.02480367991098,7.21959125710555,8.91181893804766,5.72281229548685,9.20474480464767,6.70413103361523,6.51531237221753,8.17753848284305
1,1,1,1,1,1,1,1,1,5.43976774321771,5.43976774321771,6.40876128763551,7.35438816743729,4.6679509754963,8.19972916752161,6.05312931018256,5.20037366639551,7.76009863248744
1,1,1,1,0,1,1,0,1,6.37352423215035,6.37352423215035,7.6365506109681,9.12155195103494,4.71246606114052,7.50485624096861,7.09217160730608,5.38248563933723,8.22273198324929
