"Conventional","Bias.Corrected","Robust","X","X.1","X.2","X.3","X.4","X.5","Conventional.1","Bias.Corrected.1","Robust.1","X.6","X.7","X.8","X.9","X.10","X.11"
1,1,1,1,1,1,1,1,1,0.249883461665447,0.249883461665447,0.318523258019331,0.41983589430695,0.213630660405827,0.370613205328188,0.278059096883847,0.250491773736772,0.192023024322707
0,0,0,1,1,1,0,1,1,0.207363639796116,0.207363639796116,0.283095752233202,0.297251601528687,0.186480786096482,0.399688925143845,0.230744948160882,0.217016947726081,0.178500644597519
1,1,1,1,1,1,1,1,1,0.186263540688643,0.186263540688643,0.262879039992733,0.222917315211856,0.161672190629383,0.400330082086227,0.207265705225475,0.195403117447463,0.183737254514595
1,1,1,1,0,1,1,1,1,0.178571994724151,0.178571994724151,0.236623482090625,0.287339027393069,0.160951524820563,0.507460151223019,0.198706898210905,0.212674289296076,0.180123605583501
0,0,0,1,0,1,0,1,0,0.184738475945667,0.184738475945667,0.253524880697989,0.416241161543332,0.189041304665457,0.322799818318202,0.205568681651786,0.221137437968047,0.185613400080301
1,0,1,1,1,1,1,1,1,0.229269180965098,0.229269180965098,0.313213880115993,0.352710582059758,0.219854129154631,0.349076209702209,0.255120450859632,0.202375919671879,0.181057295903344
1,1,1,1,1,1,1,1,1,0.194870950211225,0.194870950211225,0.273515113130969,0.3810038492239,0.192073937871257,0.353941775403084,0.216843644087083,0.219413066478522,0.180280010624923
1,0,1,1,1,1,1,1,1,0.24462125115168,0.24462125115168,0.331360622011712,0.387757567689076,0.22482080328606,0.337956720842143,0.27220354528664,0.256911735918326,0.188647165309896
1,1,1,1,1,1,1,1,1,0.188066471188504,0.188066471188504,0.263840288571667,0.215083643925887,0.165507038901293,0.510249134639176,0.20927192533782,0.228680628122227,0.186739985743931
1,1,1,1,1,1,1,1,1,0.168442044292674,0.168442044292674,0.219100823367931,0.293532895737503,0.164329270212288,0.40982975139276,0.187434744184858,0.258452109585817,0.190869038159529
1,1,1,1,1,1,1,1,1,0.192821727834316,0.192821727834316,0.266393582024317,0.367292484381658,0.153545663786874,0.35529842237947,0.214563361431961,0.199921414429941,0.182558984616324
1,1,1,1,1,1,1,1,1,0.20273564236749,0.20273564236749,0.280985195161727,0.307447630711511,0.195432887292917,0.382057952909506,0.225595120409947,0.221981657888243,0.180882444105208
1,1,1,1,1,1,1,1,1,0.186479584134415,0.186479584134415,0.261847071846902,0.297276260220752,0.214225297908718,0.509891770760566,0.20750610867202,0.21677553798064,0.19399911274567
1,1,1,1,1,1,1,1,1,0.185428013720949,0.185428013720949,0.261109682464757,0.321350210597822,0.183880544623537,0.348025428045,0.20633596832928,0.204409256855982,0.178648987409023
1,1,1,1,1,1,1,1,1,0.173475404304682,0.173475404304682,0.224438265802438,0.257900443141847,0.201063009561999,0.395902929760127,0.193035641218628,0.21540554925959,0.180901868655942
1,1,1,1,1,1,1,1,1,0.181334847872035,0.181334847872035,0.231979232241107,0.199010222687364,0.190477851673932,0.35519277781853,0.201781277147402,0.257236827691461,0.180711442165798
1,0,1,1,1,1,1,1,1,0.257983409326982,0.257983409326982,0.360563979417055,0.343147319161622,0.223568300098219,0.391887843167509,0.287072354970483,0.266335497353224,0.188164043576508
1,1,1,1,1,1,1,0,0,0.194681206798434,0.194681206798434,0.270488913987396,0.350040667691078,0.19293857948044,0.314148924846847,0.216632506136421,0.221317523529003,0.184028012998303
1,1,1,1,1,1,1,1,1,0.191182706141474,0.191182706141474,0.265916684077287,0.323861960739927,0.185658321438094,0.30859451776051,0.212739531680895,0.213271013356733,0.182930068302203
1,1,1,1,1,1,1,1,1,0.188388303695173,0.188388303695173,0.245499862068467,0.300367373877685,0.19685158697276,0.311556620012685,0.209630046101618,0.229386880363311,0.180404742191536
1,1,1,1,1,1,1,1,1,0.196582422929984,0.196582422929984,0.267594178443275,0.354164123963932,0.215955729779114,0.347847278223329,0.218748094086886,0.249552956954112,0.195405247833594
1,1,1,1,1,1,1,1,1,0.242539541214485,0.242539541214485,0.306625143171501,0.313948396090628,0.192634852767247,0.28951421596644,0.269887111933057,0.216491885121832,0.187132729290452
1,1,1,1,1,1,1,1,1,0.199507350289982,0.199507350289982,0.266912400998169,0.247801912116916,0.202493756265144,0.500459905187218,0.222002821929822,0.204126531926571,0.178590388386449
1,1,1,1,1,1,1,1,1,0.180339562174649,0.180339562174649,0.253807231407781,0.229582503470799,0.190429489289082,0.276822015133487,0.200673767909647,0.207012273160385,0.179455444092349
1,1,1,1,1,1,1,1,1,0.189884695632503,0.189884695632503,0.239520986413919,0.271158790091738,0.202632709257682,0.524220601521062,0.211295163864535,0.233653646516633,0.182524494333443
1,1,1,1,1,1,1,1,1,0.166045334369566,0.166045334369566,0.217945013139225,0.334332320010593,0.192879889637794,0.38087499784512,0.184767792989808,0.220699887207596,0.181964485292558
1,1,1,1,1,1,1,1,1,0.23212675748472,0.23212675748472,0.291908535275635,0.314235410941782,0.203805613922581,0.499873100853618,0.258300233711313,0.231550546442232,0.180003341486125
1,0,1,1,1,1,1,1,1,0.205546354627636,0.205546354627636,0.283525018307112,0.340654939017401,0.19228114873875,0.370998153437906,0.228722754817793,0.220921389742188,0.181758555969502
1,1,1,1,1,1,1,1,1,0.164887563738547,0.164887563738547,0.220326415873339,0.314852734004656,0.203301939436807,0.511738035106642,0.183479477813148,0.222377938994421,0.190300164956861
1,1,1,1,1,1,1,1,1,0.18017193259195,0.18017193259195,0.238842533644735,0.329241125422268,0.216476275948172,0.456728184265321,0.200487237236246,0.276073799332272,0.180948874503182
1,1,1,1,1,1,1,1,1,0.18971272098183,0.18971272098183,0.265718989473718,0.270048750032368,0.215782740487652,0.507591178073057,0.211103798194577,0.203311693840609,0.178365054503935
1,1,1,1,1,1,1,1,1,0.205674239505665,0.205674239505665,0.276958834506237,0.344184729389424,0.240482790485769,0.294026817829707,0.228865059368293,0.273492653323702,0.193030543695694
1,1,1,1,1,1,1,1,1,0.211288647988874,0.211288647988874,0.286013856524362,0.323100114991818,0.191494261155612,0.523562623668127,0.235112521052926,0.19786996957189,0.180848901381821
1,1,1,1,1,1,1,1,1,0.16857239344432,0.16857239344432,0.220877534073208,0.273423597737495,0.182592816079868,0.371845358438169,0.187579790868399,0.210076255641802,0.187437482168631
1,1,1,1,1,1,1,1,1,0.158351774222019,0.158351774222019,0.206232788354717,0.238493911845467,0.217328769551213,0.474385367561897,0.176206744682767,0.217176242874455,0.180705651116634
1,1,1,1,1,1,1,1,1,0.171238243095729,0.171238243095729,0.231611296974484,0.212757388500489,0.181392154834266,0.278941051960491,0.190546228669278,0.261212699847404,0.17953668675846
0,0,0,1,1,0,0,1,1,0.257246663753502,0.257246663753502,0.353880476438254,0.427925216330993,0.195872903732013,0.515089835480658,0.286252537574688,0.229729330532953,0.201115707479704
1,1,1,1,1,1,1,1,1,0.187470554118235,0.187470554118235,0.259014549271715,0.325245935063698,0.203510424306589,0.511476359322216,0.208608815577485,0.233144024196433,0.179793766177497
1,1,1,1,1,1,1,1,1,0.191525004390277,0.191525004390277,0.266227259078426,0.281682351964974,0.204793875849696,0.512076362925034,0.213120425803671,0.232859106951824,0.186166666229006
1,1,1,1,1,1,1,1,1,0.192290130932971,0.192290130932971,0.265257738790535,0.318378757994051,0.230627622993691,0.50108780508094,0.21397182426776,0.263198438662159,0.179057628490618
1,1,1,1,1,1,1,1,1,0.188139447166387,0.188139447166387,0.239572986820533,0.338017358411305,0.184998507490235,0.297870686984166,0.209353129729536,0.216690618663648,0.202119910619153
1,1,1,1,1,1,1,1,1,0.187951783095795,0.187951783095795,0.264309324038929,0.356086726069538,0.194481738192994,0.349884348559199,0.209144305577515,0.223929518438201,0.180772318115771
1,1,1,1,1,1,1,1,1,0.225580984555533,0.225580984555533,0.285646909023173,0.271015146897439,0.179884811187541,0.433088097896674,0.25101639148756,0.206385151867523,0.185654771294693
1,1,1,1,1,1,1,1,1,0.185443932774364,0.185443932774364,0.260459463152351,0.322685069073651,0.177156872929451,0.298229139849714,0.206353682337187,0.217879971655761,0.181370189800589
1,1,1,1,1,1,1,1,1,0.191317949079565,0.191317949079565,0.270351131971045,0.245844315606584,0.194557262807232,0.379584399363708,0.212890023950271,0.223011799375074,0.184464200885831
0,0,0,0,1,0,0,1,1,0.253545900175088,0.253545900175088,0.315064904444389,0.280767912475777,0.170652723459031,0.515233974099619,0.28213449402136,0.228285810059638,0.191580447238803
1,1,1,1,1,1,1,1,1,0.213804640680801,0.213804640680801,0.284956643639555,0.317369716061945,0.188217241690682,0.345473513590983,0.237912204757565,0.219099147101671,0.182288839443266
1,1,1,1,1,1,1,1,1,0.18723131778258,0.18723131778258,0.250267771760762,0.294384041245074,0.193603999182699,0.520771236117117,0.208342604124391,0.224698114253396,0.183765585569648
1,1,1,1,1,1,1,1,1,0.245968376166014,0.245968376166014,0.325865138071935,0.304712230212375,0.201180542472069,0.366527135325745,0.273702565519427,0.227969543516043,0.18163266334303
1,1,1,1,1,1,1,1,1,0.193972488256618,0.193972488256618,0.265995074150239,0.252215272961899,0.185204840998904,0.283206573510924,0.215843875963104,0.208225177732173,0.179199151407009
1,1,1,1,1,1,1,1,1,0.190843458019594,0.190843458019594,0.250230198950332,0.297567334801499,0.187334691178476,0.37144424008789,0.212362031602415,0.21721786631185,0.180259893938356
1,1,1,1,1,1,1,1,1,0.187656868667236,0.187656868667236,0.265173487370058,0.288869679317585,0.146441107139613,0.357191411057436,0.208816138042471,0.181905600435238,0.180007022834545
1,1,1,1,1,1,1,1,1,0.185798635568384,0.185798635568384,0.261253531704724,0.244232238275053,0.151561106031113,0.339632003397568,0.206748379680942,0.177402217889154,0.180566465207375
0,0,0,1,1,1,0,1,0,0.245618431547026,0.245618431547026,0.308400895204781,0.452010974177128,0.195809879770136,0.505860715660328,0.273313162859216,0.22538629090372,0.1820253874069
1,1,1,1,1,1,1,1,1,0.187103318958316,0.187103318958316,0.263238722185343,0.288157584796791,0.195711251368806,0.515741872340065,0.208200172779637,0.256737612839082,0.186921337796935
1,1,1,1,1,1,1,1,1,0.196395224499444,0.196395224499444,0.276515596330066,0.260424325235489,0.206008629575263,0.38228684234866,0.218539788078208,0.204546330293863,0.184789098057868
1,1,1,1,1,1,1,1,1,0.195288893111881,0.195288893111881,0.272809683099063,0.316894295310414,0.182300088366681,0.521818397023762,0.217308712182149,0.217921225007693,0.193753706358546
1,1,1,1,1,1,1,1,1,0.185084513271274,0.185084513271274,0.260121206157384,0.293019620487286,0.165709081136187,0.504481320208008,0.205953736451351,0.186016858973554,0.178297344952666
1,1,1,1,1,1,1,1,1,0.189315659241216,0.189315659241216,0.263809943552787,0.315170747143229,0.160391872335341,0.357367496356202,0.210661965716884,0.260709024577158,0.209412696082489
1,0,0,1,1,1,1,1,1,0.243770018327961,0.243770018327961,0.297311759276019,0.305178641618019,0.220163921381356,0.504402450184437,0.271256331619022,0.250911225686457,0.185039067542646
1,1,1,1,1,1,1,1,1,0.172333061818861,0.172333061818861,0.229352804704278,0.221087733242744,0.210558727035074,0.352385521343633,0.191764493789253,0.217049829422973,0.181154810225021
1,1,1,1,1,1,1,1,1,0.15762926386175,0.15762926386175,0.207475580711506,0.31409212828494,0.18201445254189,0.287007778019676,0.1754027675931,0.18677234858922,0.179119724885545
1,1,1,1,1,1,1,1,1,0.211301177761,0.211301177761,0.28143250959754,0.321611850427552,0.210821418416715,0.368973480495973,0.235126463620786,0.242055711855433,0.180871825513696
0,0,0,1,1,1,0,1,0,0.200359092106402,0.200359092106402,0.278230878451763,0.275220213862695,0.254309180937958,0.349290713409605,0.222950601981665,0.178361673677715,0.181279799664652
