"V1","V2","V3","V4"
0,0.492044244386879,1,1.91248591593433
0,0.454417931603723,1,1.78595333788601
0,0.442620269902283,1,1.72686246762716
0,0.497667788242253,1,1.87520071397302
0,0.505490906955349,1,1.90979350707532
0,0.499254216802021,1,1.81751947216426
0,0.447734965491849,1,1.66973607994322
0,0.453143531059359,1,1.87674054015515
0,0.499930637659239,1,2.01360939263841
0,0.479762322127954,1,1.72815313373435
0,0.484012913767953,1,1.89101690904385
0,0.492115786147364,1,1.84919467657017
0,0.480664059752766,1,1.74636703195956
1,0.543111456729291,1,1.93885416660998
0,0.49685440633762,1,1.73415448986134
1,0.486308654249973,1,1.90845188569611
0,0.522312466105854,1,1.96274189879506
0,0.46029376833689,1,1.7540804367492
0,0.45715639720573,1,1.60676167280926
0,0.46684255723169,1,1.77318511018518
0,0.483729667746495,1,1.80578727853699
0,0.515404839243512,1,1.92542427959805
0,0.520080355815984,1,1.93797472376541
0,0.467052639499625,1,1.69403385985835
0,0.458613887935066,1,1.72905967416657
0,0.479457446204324,1,1.97080275387361
0,0.460143936052562,1,1.75304204023698
0,0.467218433343606,1,1.64605536724595
0,0.462183780491531,1,1.7381806857759
1,0.524974484562608,1,2.12425753691855
0,0.479402251154472,1,1.99191302872049
0,0.487136815914931,1,1.9815582392883
0,0.494605125060139,1,1.98115301717255
0,0.454182100747736,1,1.72730693801034
0,0.488127705532026,1,1.94715340541647
1,0.472154572418676,1,1.83514404176019
0,0.504108153396318,1,1.7783661936196
0,0.488671643460074,1,1.9900538154531
0,0.452165918208904,1,1.74871524180788
0,0.494085696453343,1,1.82046298301076
0,0.483772538606542,1,1.97303788731068
0,0.476179907702671,1,2.0389497255739
0,0.462878855046885,1,1.87195948394813
0,0.496867307015924,1,1.87922457113037
0,0.490565158591928,1,2.01179068632171
0,0.488961541516699,1,1.90727342724688
0,0.46949407755247,1,1.88677797937626
0,0.486700241383585,1,1.82201473304233
1,0.524111786540805,1,1.83315422965884
0,0.462374248302767,1,1.74904314362117
1,0.479566835685616,1,1.8275671083984
0,0.498914938299752,1,1.71807847230925
0,0.478615079838184,1,1.90273574885615
0,0.474642081580895,1,1.9460088990498
0,0.522075331538773,1,1.90674243065767
1,0.461715140148688,1,1.66493687848597
1,0.473331743216883,1,1.90950907816555
0,0.45825250484459,1,1.84115921541744
0,0.498273455244642,1,2.06704553144664
0,0.48705267507529,1,1.86356644197802
0,0.496663749234642,1,1.88812083162242
0,0.49853594221993,1,1.92646049412626
0,0.449619314621938,1,1.76802988741491
1,0.49045073297406,1,1.89146153868218
1,0.509475662027809,1,1.83287779267328
0,0.451363810753293,1,1.57967325265923
0,0.453408601757532,1,1.85653622004823
1,0.509414769956674,1,2.11275580598566
0,0.482577712637867,1,1.90526179781173
0,0.481411646145708,1,1.69042315451219
0,0.482831185617725,1,1.88217333479464
0,0.496469856008849,1,1.96824221020521
0,0.494834793390154,1,1.92001250176084
0,0.467236454836857,1,1.92524470346669
0,0.49926881352784,1,1.97456623142965
0,0.487426429921018,1,1.9029036773039
0,0.471643964297364,1,1.87771633606549
0,0.449556147908158,1,1.69037320540247
0,0.493726822826808,1,1.98359689085403
0,0.46241943152789,1,1.76382678428891
0,0.480366649531682,1,1.71448611897179
1,0.494151943415801,1,1.8950102298721
0,0.479669866384876,1,1.95505737960539
0,0.472760727101305,1,1.90848114814912
0,0.486210349992629,1,1.87882336550875
0,0.482014575635483,1,1.91059806875892
0,0.457640331126295,1,1.7441286221087
0,0.483914866089962,1,1.85526749262246
1,0.5197684806633,1,2.11271819076728
0,0.451009566547236,1,1.72789763733386
0,0.475533504511711,1,1.81861913928642
0,0.464967909376648,1,1.82808963304671
1,0.541325429958468,1,2.14851609791572
0,0.492272540382605,1,1.87743031779448
0,0.469433815326402,1,1.84645559873255
0,0.484453734507748,1,1.80658493313282
0,0.5027688818674,1,1.85908360625156
0,0.48066806767921,1,1.99688162703374
0,0.45866544772024,1,1.77763360624826
0,0.524824107053279,1,1.79369246970494
0,0.435514167461267,1,1.65103456645356
1,0.479348853492769,1,1.93778919087736
0,0.460340321681245,1,1.76198064923624
1,0.513776232104487,1,2.06684897968811
0,0.505408033118691,1,1.98482158820298
0,0.472140806239896,1,1.89191121542537
0,0.477488584818585,1,1.83311020370224
0,0.473126353773391,1,1.85702491665834
0,0.4737917713522,1,1.91768857092692
0,0.480267214274915,1,1.77379943493155
1,0.482513438332158,1,1.92686007864582
1,0.48696403043372,1,1.77937940925876
0,0.467600319903748,1,1.88974761623891
0,0.469928406893757,1,1.59669986317602
0,0.492428911743443,1,2.01129583729708
0,0.503788267607798,1,1.97196161945377
0,0.467058035161502,1,1.94544630113878
0,0.483648154152352,1,1.89986715499429
0,0.480772220426937,1,1.7922922437829
0,0.474346314205677,1,2.04012636531984
0,0.531663340514237,1,1.97971222695527
0,0.449339162205545,1,1.79679179721996
0,0.515729218872698,1,1.97308199964275
0,0.467205519004594,1,1.57117767129284
0,0.470418741520394,1,1.848976719545
0,0.480063210454155,1,1.76274387423358
1,0.540486650087252,1,2.09991531132643
0,0.466073893470058,1,1.83968517160402
0,0.448709529214149,1,1.71769674332176
0,0.495227178070452,1,1.81694524961249
0,0.475707117719727,1,1.85083428345517
0,0.481196989636632,1,1.85644114994147
0,0.463617363365825,1,1.63036596233528
0,0.476021941142502,1,1.65680275789109
0,0.455685110241856,1,1.78212142298463
0,0.468274693920216,1,1.79312597058213
0,0.509713350354559,1,1.83151030465137
0,0.454613080845131,1,1.75645332250376
0,0.467331374938802,1,1.71546932332169
0,0.458859319650338,1,1.63076294397636
1,0.527840487057958,1,2.1203703721935
0,0.459819072117805,1,1.80187002221421
0,0.450504935980049,1,1.69620757920058
0,0.449914117768302,1,1.59575543177861
0,0.487415646352731,1,1.73558081838376
0,0.492378302539677,1,1.84964826991533
1,0.51233130430913,1,1.98461826585393
1,0.490717747829064,1,1.84600438214087
0,0.472957119670526,1,1.63806392862997
0,0.469403841100886,1,1.71827187614775
0,0.4724423231376,1,1.90880659246585
1,0.48969173292204,1,1.9422152015809
0,0.47216382679054,1,1.83895878383877
0,0.475615859801592,1,1.91791315992263
0,0.472619883221771,1,1.89041411220789
0,0.437523392250526,1,1.72722651936443
0,0.490128562215296,1,1.88304258557526
0,0.445691998183887,1,1.77794784655938
0,0.48405783170956,1,1.82456422111045
0,0.47286270313412,1,1.8495169835878
0,0.473671009792905,1,1.8370551891651
0,0.488530314373787,1,1.86243950417938
1,0.490426294484496,1,1.89861941311334
0,0.46958389914512,1,1.76123985034898
0,0.480121901955441,1,1.71661502714666
0,0.441679038088708,1,1.77831433445282
0,0.488274402654088,1,1.83833676514922
0,0.48415954743668,1,1.97166571462338
0,0.491416324553483,1,1.72003915534504
0,0.453261006751519,1,1.74707376306198
0,0.501502868760395,1,2.02506141118727
1,0.511367919329984,1,1.92038207994667
0,0.453779212550841,1,1.73894825919505
0,0.456667575424502,1,1.75993567680737
0,0.498917134611845,1,1.8471401980088
0,0.489170780988292,1,1.89773961033699
1,0.537321333806029,1,1.89899071822977
0,0.475115757473368,1,1.85408254228782
0,0.465920973474785,1,2.04515023715458
0,0.453529564601269,1,1.57334184624048
1,0.49633889784269,1,1.87588839267398
0,0.506437124781959,1,1.89891208722981
0,0.479648720594628,1,1.77032780145259
0,0.484981817664009,1,1.87002462446684
0,0.484586800153183,1,1.83848195244813
0,0.46247099233791,1,1.72765919644196
0,0.49339774961652,1,1.78619565164217
0,0.492481632670862,1,1.81630854910658
1,0.466397054746922,1,1.8903717145762
0,0.474622273828581,1,1.8965889105975
0,0.470393266441273,1,1.80808961379004
1,0.491064645465371,1,1.78601165075666
0,0.456270057506452,1,1.72971607559376
1,0.506916775767924,1,1.86625888214573
1,0.485909484125224,1,1.9761791826591
0,0.48393260765107,1,1.85524167538483
0,0.440603852762843,1,1.58723677961489
0,0.498537370244325,1,1.75307114990299
0,0.462456387509572,1,1.75927771158589
0,0.480518914413631,1,2.0080293098268
0,0.474604862261275,1,1.91264325215435
0,0.468856096460013,1,1.63435061056415
1,0.485720926270401,1,1.82170363669711
0,0.499292259053907,1,2.00242849342493
0,0.469902342175094,1,1.85701081911177
0,0.494860456833367,1,1.90283305082103
0,0.472815508225819,1,1.70517774462833
0,0.518932820618261,1,2.07746002614313
0,0.506365034833818,1,2.02105266815751
0,0.460793510329085,1,1.61186546233138
0,0.460754801475571,1,1.67555971261166
0,0.502573365818117,1,2.15237301994883
0,0.471353376233132,1,2.09124417770132
0,0.47108266956263,1,1.79609917758513
1,0.471634712723137,1,1.6984414483778
0,0.495479140624697,1,1.88684003673541
0,0.479814501947412,1,1.87536587253206
0,0.475337712385949,1,1.77644996178263
0,0.525641007464049,1,2.16126780716861
0,0.481591830702833,1,1.91615460107219
1,0.501667214664649,1,1.76917866167033
1,0.465797289105379,1,1.84450809030056
0,0.469846422148394,1,1.88052520985481
0,0.449028095073247,1,1.62742325109274
0,0.444897691711068,1,1.75073072008655
0,0.44863718723424,1,1.78190096414235
0,0.499428701362052,1,1.81484390070102
0,0.487130234095188,1,2.01415891179454
0,0.478644165930984,1,1.83289997538064
0,0.470890534600034,1,1.89410718841677
0,0.482200279809268,1,1.85148648325444
1,0.498485133019244,1,1.85079920717684
0,0.457002124307935,1,1.79855552166288
1,0.471665598195511,1,1.60318058654965
0,0.491711047630211,1,1.95326112299308
0,0.500132752324666,1,1.83319943496083
0,0.501382846952462,1,1.9658526744649
1,0.540397285405486,1,1.88278236242568
0,0.488915665369479,1,1.86349764698748
0,0.474769235313498,1,1.77554646422581
0,0.499227237494512,1,1.99273806287129
1,0.499736540769732,1,2.05920273383969
0,0.46918116524126,1,1.73274470248329
1,0.5266170656794,1,2.20789703034512
0,0.486509894777862,1,1.93520580681048
0,0.485485265287757,1,1.90154206254118
0,0.486960403526356,1,1.81057494774055
0,0.462393168424225,1,1.8072747689231
0,0.484218080800636,1,1.69611086604505
1,0.496790005690059,1,1.89085931860179
0,0.437223569651767,1,1.81437410264184
1,0.510206940011876,1,1.81859887806156
0,0.476385569164203,1,1.78727892902604
0,0.510506396842973,1,1.9257960154266
0,0.493501936954204,1,1.78811923538076
1,0.490184876486741,1,1.84766446078253
0,0.485038235059583,1,1.9082018375935
0,0.491481442674096,1,1.80568136624705
1,0.467866162852183,1,1.71328293051745
0,0.476377322303172,1,1.91148480085597
0,0.483932930148959,1,1.93086846381197
1,0.485298215719302,1,1.76349736960097
0,0.520591943962666,1,2.14368306510599
0,0.471309716799621,1,1.76970004519477
0,0.45066885142321,1,1.71493151141282
1,0.48025622337185,1,1.84755687057872
0,0.494067020426634,1,1.81492105263631
0,0.471418112024209,1,1.7028712828285
0,0.467387836875517,1,1.67857115221524
0,0.471277495188389,1,2.01257118036396
0,0.492579575157614,1,1.89974120233698
0,0.512200188498673,1,1.80243578002226
0,0.460939618519695,1,1.79929434710739
0,0.466073295687614,1,1.68643919659795
0,0.514710145847616,1,1.98327068228186
1,0.477785530073447,1,1.81640678237572
0,0.465594944735853,1,1.95632471567201
0,0.449604352494513,1,1.66353035721899
0,0.464138503466327,1,1.69577252689061
0,0.482618214299182,1,1.83703498995495
0,0.483303057406304,1,1.75647323207638
1,0.491941455287341,1,1.94890722207621
0,0.440527115751256,1,1.59433786310176
0,0.505402886336556,1,2.14985419379737
0,0.464863753956313,1,1.784061000322
0,0.470651349076688,1,1.73851470327819
0,0.479412714683724,1,1.78957504684869
0,0.461643503896984,1,1.75053232750578
0,0.450850784153762,1,1.90169878537313
0,0.464862512688735,1,1.64468629730648
0,0.505437728079988,1,1.83968663591765
0,0.504009215021769,1,2.02897477506029
0,0.486380622753178,1,1.92721546374836
0,0.509615710814814,1,1.97617136688618
0,0.458059036171055,1,1.76775921470368
0,0.473110845962398,1,1.76535569561676
1,0.523733142407643,1,1.87926520232869
1,0.499629079827592,1,1.93398326893649
0,0.457409017036299,1,1.8321763100958
0,0.515459713058373,1,1.84546377591749
0,0.485960770174517,1,1.8991755430586
0,0.461546587651048,1,1.88490492274924
0,0.441455213305072,1,1.70686529992404
0,0.499922371334157,1,1.78330150781361
0,0.474377095569286,1,1.93306965720394
0,0.480500868873698,1,1.83882919961809
0,0.467552934496756,1,1.87488383820732
0,0.479245922901678,1,1.85219406789306
0,0.482529691728351,1,1.78908036430482
0,0.484884054188107,1,1.81966310224525
0,0.508800356593153,1,1.8905212119762
0,0.468791748215241,1,1.87374824060592
1,0.488683813133377,1,1.86128534998886
0,0.484746747472289,1,1.90214478345846
0,0.472351720633465,1,1.87750466226977
1,0.498480703748727,1,1.84689266365017
0,0.457972131595957,1,1.95397633940256
0,0.494862679262541,1,1.88567563884242
0,0.480974204850966,1,2.06561251755685
0,0.463160116306487,1,1.56520901059497
0,0.504617076710905,1,1.92728883688327
0,0.482737533975216,1,1.77511705305445
0,0.473888788866229,1,1.7319751169667
0,0.451504046603358,1,1.82378525819273
0,0.487164442474523,1,2.02964616475536
0,0.509202926287228,1,1.75483535877392
0,0.469776236241969,1,1.83260847957282
0,0.485166037501578,1,1.91220688008944
0,0.457124300170504,1,1.6535025903723
0,0.486071216286748,1,1.92355579645228
0,0.45462572090271,1,1.73672998953341
0,0.45836884667531,1,1.85356887731107
0,0.445357583549832,1,1.52759632712572
0,0.498736018476888,1,1.78318794860723
1,0.492231972908255,1,1.84424772922576
0,0.476389192413389,1,1.67785942292192
0,0.459873951132268,1,1.75226077860392
0,0.453422860890771,1,1.85367852308454
1,0.516864160726844,1,1.84281764925423
1,0.494682820413254,1,2.02715145410013
1,0.516182486428735,1,1.92152651467627
0,0.491425427811854,1,2.05981747112308
0,0.449916921333154,1,1.62162859164051
0,0.503463159534252,1,1.83939528388217
0,0.448740533100341,1,1.79005619484956
0,0.46774425466038,1,1.81083268824809
0,0.500011391004473,1,2.03370222383737
0,0.50769752896543,1,1.78434324948481
0,0.465660880572521,1,1.67194617929363
0,0.449282702845063,1,1.86287725421905
0,0.439024376183492,1,1.772651899264
0,0.477328442052632,1,1.77848532107381
1,0.474732145145088,1,1.81058271998744
0,0.509120153440799,1,1.91356375796962
1,0.480858093827968,1,1.89959253514659
0,0.486371303413618,1,1.9320482854921
0,0.498780267638021,1,2.22212854448978
0,0.485403805654262,1,1.87866504775069
0,0.490333178231388,1,1.77615239172706
0,0.461512755857474,1,1.78401789111985
0,0.446200247027398,1,1.67527905723619
0,0.503844547820488,1,2.00367325502456
0,0.47479290959016,1,1.87684466619499
0,0.508628086799605,1,1.92437087279915
0,0.469923297897174,1,1.80315381631864
1,0.503119589023729,1,1.94966519848846
0,0.475965128363175,1,1.73301938425593
1,0.501913658513377,1,1.90712753523624
0,0.542968503783928,1,2.10715808833606
0,0.47671813104618,1,1.8592156829578
0,0.469852600793959,1,1.86740874222549
1,0.459965788590927,1,1.55471752994362
0,0.482267102805677,1,1.91008810231429
0,0.495483657186875,1,1.88220698917709
0,0.483000614089508,1,1.71208533903245
0,0.475318151796523,1,1.5914665974561
0,0.476880112081734,1,1.90469615428753
0,0.475872284954928,1,1.63880643579752
0,0.471256277650756,1,1.98142092170473
0,0.482679759598818,1,1.92203989162128
0,0.484765819299491,1,1.8296509038088
1,0.506606564714561,1,1.84333130922765
1,0.476706045087822,1,1.81913919512433
0,0.522863472284824,1,2.0607421319405
1,0.501582774900235,1,1.99248116283149
0,0.493665861928268,1,2.10221856073459
0,0.488668753809459,1,2.04952708177202
0,0.493447273472997,1,2.0151286600743
0,0.447196434005998,1,1.58356976669274
0,0.490728877877259,1,2.08585000802022
0,0.484639026395893,1,1.99792563999213
0,0.479718255541178,1,1.87982641403071
0,0.454934377264386,1,1.71745970014819
0,0.492846296509282,1,2.01451768020917
0,0.505987895016283,1,1.8397515402219
0,0.450017000231813,1,1.77168326186906
0,0.454874935979981,1,1.79672697822394
0,0.455173480968803,1,1.72597469349043
0,0.453567784531044,1,1.63932454111675
0,0.496809847864137,1,1.95843723990018
0,0.468122105976416,1,1.96789650604962
0,0.512739773504128,1,1.89214881854052
0,0.480006654204984,1,1.91964391087806
0,0.507748307888515,1,2.07797676392483
0,0.433202460970924,1,1.7467540246014
0,0.477954279722127,1,1.85725455061354
0,0.452539272898033,1,1.60397667257345
0,0.49777274827526,1,1.95275393316646
0,0.474999695995771,1,1.98846518132064
0,0.468520853693052,1,1.72114280549416
0,0.503437169207116,1,1.89971416883646
0,0.479208476016941,1,1.7523245485728
0,0.486274629554944,1,1.86066735983422
0,0.466861592494192,1,1.97116532399332
0,0.491877116533355,1,1.82137100185882
0,0.450110928868772,1,1.71911504208647
0,0.488832962738237,1,1.89405988883164
0,0.43225777234654,1,1.71120124577045
1,0.484618594413971,1,1.73481526347767
0,0.492716762991271,1,1.97422332825045
0,0.46803834951286,1,1.82767236687991
0,0.485021754956417,1,2.01318630237902
0,0.496677034891007,1,1.91756593793876
0,0.489120456758206,1,1.97410401472473
0,0.487639840459798,1,1.7830958789226
0,0.487797035618928,1,1.95427812151834
0,0.510787814346249,1,1.85458287901445
0,0.484340726327773,1,1.89563478568444
0,0.518269444372966,1,2.23897852703477
1,0.498308915801515,1,1.88025485460894
0,0.459790774409422,1,1.80518771036373
0,0.483467632988156,1,1.59768796536306
0,0.504061754151012,1,1.83953729086027
0,0.46860371853122,1,1.94094373994079
0,0.459085170493716,1,1.7272947910698
0,0.489913214960804,1,1.90488048915881
0,0.469045711190713,1,2.00212157643106
0,0.481121071532302,1,1.78130493275506
0,0.490455952750834,1,1.72150562485061
0,0.445172037075419,1,1.72296255892032
0,0.469405340291605,1,1.79010395603869
0,0.438144143457084,1,1.66371191706944
0,0.473636047454133,1,1.83521130964337
0,0.488612307983629,1,1.70894325007902
0,0.482463666621959,1,1.7700906731558
0,0.473362035092156,1,1.85494399663867
0,0.468922504865271,1,1.82265403194477
0,0.465328124411797,1,1.85534531868465
1,0.497538349221244,1,1.9448883554657
0,0.46844089787691,1,1.66351715261396
0,0.498320367459758,1,2.02422656910975
0,0.445792721275828,1,1.6078431055479
0,0.47834359340717,1,1.93367437155372
0,0.484152424130658,1,1.89325560799702
0,0.467447684689784,1,1.73067502650952
0,0.494517713873235,1,1.98930402317833
0,0.461353770670604,1,1.74478481993164
0,0.493057294814041,1,1.88937401170232
0,0.475707646699713,1,1.95689976134088
0,0.473529478909383,1,1.96940541118856
0,0.475786896842041,1,1.75564778282849
1,0.545270599576251,1,1.94426664579958
0,0.501481349582854,1,2.00360343484506
0,0.481775221808345,1,1.94534074487639
1,0.502194897184422,1,1.95451836951923
0,0.474155152593578,1,1.74384505364456
1,0.543744765643698,1,2.05531099070548
0,0.49311313248652,1,1.78873262939081
0,0.468992181819547,1,1.81116807755696
0,0.464754400898849,1,1.84981768554298
1,0.49954079388336,1,1.86973044406226
0,0.487846740558862,1,2.01588400181126
0,0.469241861867805,1,1.72274616409089
0,0.497851626531052,1,1.89614709760802
0,0.466164918378867,1,1.84509989845938
0,0.493517044722247,1,1.91773913030161
0,0.478161950025463,1,1.80259717418256
0,0.51847942540017,1,2.00190360953839
1,0.495770945827892,1,1.8481168806289
0,0.470258932433421,1,1.85246118231267
0,0.483941625693161,1,1.89989973892687
0,0.503785129229002,1,1.89005437616412
1,0.505239416420912,1,1.90905702881524
0,0.450945299919928,1,1.91026704099745
0,0.465504646390451,1,1.76559579499545
0,0.485703681498831,1,1.83879636785162
0,0.471713898556413,1,1.87374535723799
0,0.443028252040388,1,1.8110781243961
1,0.512353231650555,1,1.92944694886351
0,0.500804802511718,1,1.82837611250603
1,0.515769954974453,1,1.98131119058332
0,0.513391285399508,1,2.03735893337411
0,0.48637757849937,1,1.81322370531436
0,0.459356829991804,1,1.94183792142134
0,0.474541398930167,1,1.8246901736931
0,0.454969019025142,1,1.91349714887597
0,0.469310732235438,1,2.0377567179559
1,0.457693269822431,1,1.80050674922679
0,0.467202373191434,1,1.82533915908664
0,0.50831598455838,1,2.03121067818894
0,0.453122628966142,1,1.78664778782008
0,0.4895854379616,1,1.81397041292489
0,0.533319474944477,1,1.96806323917814
0,0.484260372417741,1,1.78902732405871
0,0.461731248070628,1,1.73408344968284
0,0.469250947400082,1,1.81019000218713
0,0.470599368417972,1,1.74295830305024
0,0.478325929149204,1,1.74362043017678
1,0.479846201403853,1,1.8312477190654
0,0.469236140354903,1,1.66864050301119
0,0.421807598146556,1,1.63015437298334
1,0.468645920372543,1,1.83696399914598
0,0.464517727799362,1,1.78612795763824
0,0.457320448268065,1,1.66975844199008
0,0.513426307269794,1,1.93166732831542
1,0.491622475896004,1,1.89437306678929
1,0.53164800470701,1,2.11269275457758
1,0.494651801017592,1,1.76188160148335
0,0.470901552857291,1,1.9254550834183
0,0.481746876531836,1,1.97719921880193
0,0.431474347902715,1,1.76920313730534
1,0.482362682501656,1,1.86951501716353
0,0.489328895441164,1,1.8041481589758
1,0.463724714005384,1,1.81313391543386
0,0.494597517144636,1,2.07957009043009
0,0.481837613824886,1,1.78945195564312
0,0.489205278828829,1,1.92901305855498
0,0.472180185911235,1,1.90107680839818
0,0.498073533743869,1,1.88033312221281
0,0.459180775657132,1,1.76826969655066
0,0.434803782623979,1,1.61039192267424
1,0.50183178905356,1,1.96455635922058
0,0.500012873450569,1,1.81238436609698
0,0.487690455393431,1,1.89981209473254
0,0.448878333135496,1,1.51022559127884
0,0.468653469524246,1,1.78426772162382
0,0.462168343861718,1,1.86914643483963
1,0.492862067528068,1,2.04490214604456
1,0.517997737599003,1,1.90052488310302
0,0.472506441756191,1,1.78246343715284
0,0.498424171945692,1,1.8614948939377
0,0.476908148270919,1,1.69993612548507
0,0.480763722171114,1,1.89356971222715
1,0.496811514839469,1,1.99879744096103
0,0.476058828360894,1,1.77093206436809
1,0.507789444870671,1,1.82027254951285
1,0.492167028350396,1,2.03331176586473
0,0.478379209727271,1,1.82048251814622
0,0.480427028288821,1,1.66314797347404
0,0.474025201362025,1,1.63853832621386
0,0.5005948834837,1,2.06102740222399
0,0.519252620413956,1,2.11389682934571
0,0.477612967414345,1,1.77389237098948
0,0.490423471446338,1,1.84628198278864
0,0.473214933968375,1,1.98162649926498
0,0.475426863800393,1,1.75165963913986
0,0.463152255741671,1,1.87238578999434
0,0.456445087184287,1,1.73066268098693
0,0.498264139485509,1,1.89717430396717
0,0.47090097483851,1,1.69443578947442
0,0.470773643578252,1,1.76034246615499
0,0.476263037540835,1,1.81392450709286
0,0.454790548525015,1,1.764912392001
0,0.483680143778389,1,1.97875349424903
0,0.474161352603325,1,1.87634333121478
0,0.449456123165316,1,1.81906209496922
0,0.506039957319169,1,1.96187283919845
1,0.480614487091307,1,1.65599664674569
0,0.496923501003317,1,1.97081986329442
0,0.462935598164961,1,1.74718912843201
0,0.473801123606186,1,1.93767799943578
1,0.499856490900356,1,2.05162387393381
0,0.502897354475226,1,1.83558430369285
0,0.484091061771037,1,1.77686622503861
0,0.499668566401471,1,1.88374562251437
0,0.465321079508766,1,1.66531962421921
0,0.460514654144049,1,1.70215538556025
0,0.463432728651249,1,1.74169231970848
0,0.499751461511204,1,1.80085897180555
0,0.476527375979835,1,1.86831709573779
1,0.497223928317909,1,2.01239430886952
0,0.497585935732607,1,1.75529705944693
0,0.453560811489479,1,1.58296300550492
0,0.513669173281013,1,2.07685421741294
